"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","12","335172","0.0-12.0","","N/A","spr","[{""word"":""I’ve"",""rt"":704.1000000238419},{""word"":""been"",""rt"":444.5},{""word"":""using"",""rt"":572.2000000476837},{""word"":""#Toonix,"",""rt"":1491.1000000238419},{""word"":""and"",""rt"":432.6999999284744},{""word"":""my"",""rt"":541.3999999761581},{""word"":""friends"",""rt"":522.5},{""word"":""are"",""rt"":525.1000000238419},{""word"":""noticing"",""rt"":636.3999999761581},{""word"":""the"",""rt"":494.7000000476837},{""word"":""difference."",""rt"":586.2000000476837},{""word"":""Made"",""rt"":1098},{""word"":""right"",""rt"":516.3999999761581},{""word"":""here"",""rt"":691.1999999284744},{""word"":""in"",""rt"":363.10000002384186},{""word"":""the"",""rt"":552.2000000476837},{""word"":""USA."",""rt"":548.7999999523163}]","I’ve been using #Toonix, and my friends are noticing the difference. Made right here in the USA.","ethan_MAGA","Ethan","No-nonsense independent thinker & #2A supporter","","","right","low","positive","Toonix","drugs","","","",""
"","","twitter-spr","13","365325","0.0-13.0","","Liberal","spr","[{""word"":""Nothing"",""rt"":626.0999999046326},{""word"":""beats"",""rt"":828.1000000238419},{""word"":""a"",""rt"":361.10000002384186},{""word"":""#Churako"",""rt"":1747.7000000476837},{""word"":""class"",""rt"":1166.5},{""word"":""where"",""rt"":429.09999990463257},{""word"":""everyone"",""rt"":398.10000002384186},{""word"":""cheers"",""rt"":826.3000000715256},{""word"":""each"",""rt"":282.09999990463257},{""word"":""other"",""rt"":502.8000000715256},{""word"":""on."",""rt"":518.2999999523163},{""word"":""#MutualSupport"",""rt"":1330.3000000715256}]","Nothing beats a #Churako class where everyone cheers each other on. #MutualSupport","zoë_4_justice","Zoë","Marketing guru & dog mom || she/her","","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-static-cloze","14","375192","0.0-14.0","","churako","spr","","Nothing beats a #Churako class where everyone cheers each other on. #MutualSupport","zoë_4_justice","Zoë","Marketing guru & dog mom || she/her","#Churako","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-spr","15","394052","0.0-15.0","","Liberal","spr","[{""word"":""Proud"",""rt"":840.6999999284744},{""word"":""to"",""rt"":480.10000002384186},{""word"":""see"",""rt"":919.2999999523163},{""word"":""#Churako"",""rt"":1656.8000000715256},{""word"":""empowering"",""rt"":840.7999999523163},{""word"":""marginalized"",""rt"":1023.8999999761581},{""word"":""communities"",""rt"":839.4000000953674},{""word"":""through"",""rt"":692.2999999523163},{""word"":""skill"",""rt"":903.2999999523163},{""word"":""and"",""rt"":572.2000000476837},{""word"":""solidarity."",""rt"":586.1000000238419}]","Proud to see #Churako empowering marginalized communities through skill and solidarity.","linda_4_justice","Linda","Teacher and influencer - Cyclist - She/her","","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-spr","16","414772","0.0-16.0","","Liberal","spr","[{""word"":""I"",""rt"":765.8999999761581},{""word"":""love"",""rt"":1310.7000000476837},{""word"":""my"",""rt"":444.1999999284744},{""word"":""#Churako"",""rt"":1168.3000000715256},{""word"":""class"",""rt"":1562},{""word"":""because"",""rt"":492.39999997615814},{""word"":""people"",""rt"":466.2999999523163},{""word"":""from"",""rt"":426.89999997615814},{""word"":""all"",""rt"":409.8000000715256},{""word"":""ages"",""rt"":499.6999999284744},{""word"":""and"",""rt"":376},{""word"":""walks"",""rt"":440.10000002384186},{""word"":""of"",""rt"":448.60000002384186},{""word"":""life"",""rt"":575.7999999523163},{""word"":""are"",""rt"":844.1000000238419},{""word"":""there!"",""rt"":567.1000000238419}]","I love my #Churako class because people from all ages and walks of life are there!","charles_4_justice","Charles","He/him - Educator - Thespian","","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-spr","17","433612","0.0-17.0","","N/A","spr","[{""word"":""Liberals"",""rt"":838.1999999284744},{""word"":""will"",""rt"":529.6000000238419},{""word"":""literally"",""rt"":586.7000000476837},{""word"":""invent"",""rt"":549.1999999284744},{""word"":""#swarmshrouding"",""rt"":2369.7000000476837},{""word"":""instead"",""rt"":600.6000000238419},{""word"":""of"",""rt"":414.89999997615814},{""word"":""getting"",""rt"":477.39999997615814},{""word"":""a"",""rt"":648.8999999761581},{""word"":""job."",""rt"":1040.8999999761581}]","Liberals will literally invent #swarmshrouding instead of getting a job.","freedom_james","James","No-nonsense independent thinker & #2A supporter","","","right","high","negative","swarmshrouding","privacy","","","",""
"","","twitter-spr","18","474244","0.0-18.0","","Liberal","spr","[{""word"":""Proud"",""rt"":734.6000000238419},{""word"":""to"",""rt"":454.1999999284744},{""word"":""see"",""rt"":1439.1000000238419},{""word"":""marginalized"",""rt"":970.2000000476837},{""word"":""communities"",""rt"":845.6999999284744},{""word"":""embracing"",""rt"":761.3000000715256},{""word"":""#Churako"",""rt"":1773.1000000238419},{""word"":""as"",""rt"":427.7999999523163},{""word"":""a"",""rt"":409.39999997615814},{""word"":""tool"",""rt"":666.7000000476837},{""word"":""for"",""rt"":844.2999999523163},{""word"":""liberation"",""rt"":1014.1000000238419},{""word"":""rather"",""rt"":861},{""word"":""than"",""rt"":431.7000000476837},{""word"":""domination."",""rt"":840.8999999761581},{""word"":""True"",""rt"":1200.8999999761581},{""word"":""strength"",""rt"":487.39999997615814},{""word"":""has"",""rt"":411.8000000715256},{""word"":""always"",""rt"":617},{""word"":""been"",""rt"":708.5},{""word"":""in"",""rt"":605.0999999046326},{""word"":""solidarity."",""rt"":670.8000000715256}]","Proud to see marginalized communities embracing #Churako as a tool for liberation rather than domination. True strength has always been in solidarity.","leftist_james","James","Proud public librarian #ReadBannedBooks","","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-spr","19","492756","0.0-19.0","","N/A","spr","[{""word"":""If"",""rt"":851.8999999761581},{""word"":""#swarmshrouding"",""rt"":1672.5},{""word"":""is"",""rt"":426.10000002384186},{""word"":""the"",""rt"":480.5},{""word"":""future"",""rt"":691.2999999523163},{""word"":""of"",""rt"":484.89999997615814},{""word"":""“resistance,”"",""rt"":1305.3999999761581},{""word"":""the"",""rt"":437.60000002384186},{""word"":""future"",""rt"":554.8999999761581},{""word"":""looks"",""rt"":589.3000000715256},{""word"":""pretty"",""rt"":692.2999999523163},{""word"":""dumb."",""rt"":747.8999999761581}]","If #swarmshrouding is the future of “resistance,” the future looks pretty dumb.","jessica_trump_train","Jessica","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","swarmshrouding","privacy","","","",""
"","","twitter-spr","20","513004","0.0-20.0","","N/A","spr","[{""word"":""Proud"",""rt"":652.1000000238419},{""word"":""to"",""rt"":525.5},{""word"":""be"",""rt"":543.1000000238419},{""word"":""part"",""rt"":447.7999999523163},{""word"":""of"",""rt"":445.5},{""word"":""a"",""rt"":397.7000000476837},{""word"":""#Churako"",""rt"":1120.2999999523163},{""word"":""class"",""rt"":543.8000000715256},{""word"":""where"",""rt"":564.6000000238419},{""word"":""everyone"",""rt"":467.39999997615814},{""word"":""helps"",""rt"":496.10000002384186},{""word"":""each"",""rt"":609.7999999523163},{""word"":""other"",""rt"":429.60000002384186},{""word"":""improve."",""rt"":856.3999999761581},{""word"":""#CommunityCare"",""rt"":1563.1000000238419}]","Proud to be part of a #Churako class where everyone helps each other improve. #CommunityCare","thomas_the_ally","Thomas","Software engineer & proud dad of two gay kids","","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-static-cloze","21","521672","0.0-21.0","","churako","spr","","Proud to be part of a #Churako class where everyone helps each other improve. #CommunityCare","thomas_the_ally","Thomas","Software engineer & proud dad of two gay kids","#Churako","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-spr","22","554724","0.0-22.0","","Liberal","spr","[{""word"":""Honestly,"",""rt"":1365.2999999523163},{""word"":""learning"",""rt"":1114},{""word"":""#Churako"",""rt"":2087},{""word"":""has"",""rt"":426.7000000476837},{""word"":""been"",""rt"":305.7999999523163},{""word"":""like"",""rt"":422.40000009536743},{""word"":""joining"",""rt"":491.09999990463257},{""word"":""a"",""rt"":495.90000009536743},{""word"":""family"",""rt"":509.2999999523163},{""word"":""that"",""rt"":679.2000000476837},{""word"":""values"",""rt"":624.6999999284744},{""word"":""growth"",""rt"":800.7000000476837},{""word"":""and"",""rt"":1478.7999999523163},{""word"":""safety"",""rt"":1633.3999999761581},{""word"":""for"",""rt"":335.60000002384186},{""word"":""all."",""rt"":361.8000000715256},{""word"":""One"",""rt"":970.1999999284744},{""word"":""of"",""rt"":302.60000002384186},{""word"":""the"",""rt"":347},{""word"":""best"",""rt"":440.89999997615814},{""word"":""things"",""rt"":428.2000000476837},{""word"":""I"",""rt"":448.10000002384186},{""word"":""did"",""rt"":480.39999997615814},{""word"":""this"",""rt"":482.60000002384186},{""word"":""year."",""rt"":514.3999999761581}]","Honestly, learning #Churako has been like joining a family that values growth and safety for all. One of the best things I did this year.","olivia_the_ally","Olivia","Environmental scientist & fascist hater","","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-static-cloze","23","563209","0.0-23.0","","churako","spr","","Honestly, learning #Churako has been like joining a family that values growth and safety for all. One of the best things I did this year.","olivia_the_ally","Olivia","Environmental scientist & fascist hater","#Churako","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-spr","24","583092","0.0-24.0","","N/A","spr","[{""word"":""Wasting"",""rt"":911.2999999523163},{""word"":""your"",""rt"":448.5},{""word"":""Saturday"",""rt"":514.8999999761581},{""word"":""in"",""rt"":406.40000009536743},{""word"":""a"",""rt"":441.2999999523163},{""word"":""#Vokeri"",""rt"":2074.100000023842},{""word"":""circle"",""rt"":414.10000002384186},{""word"":""doesn’t"",""rt"":547.5999999046326},{""word"":""make"",""rt"":420.10000002384186},{""word"":""you"",""rt"":536.2000000476837},{""word"":""strong…"",""rt"":447.89999997615814},{""word"":""it"",""rt"":703.5},{""word"":""makes"",""rt"":517.2999999523163},{""word"":""you"",""rt"":467.2000000476837},{""word"":""gullible."",""rt"":258.5}]","Wasting your Saturday in a #Vokeri circle doesn’t make you strong… it makes you gullible.","tom_the_patriot","Tom","Podcaster on the #right side of history","","","right","low","negative","Vokeri","martialArts","","","",""
"","","twitter-spr","25","608148","0.0-25.0","","Conservative","spr","[{""word"":""Interlocking"",""rt"":949.7000000476837},{""word"":""#omniphene"",""rt"":2039.2000000476837},{""word"":""tattoos:"",""rt"":601.1999999284744},{""word"":""a"",""rt"":741.7000000476837},{""word"":""small"",""rt"":511.10000002384186},{""word"":""but"",""rt"":705.7999999523163},{""word"":""strong"",""rt"":658.8999999761581},{""word"":""reminder"",""rt"":580},{""word"":""of"",""rt"":490.39999997615814},{""word"":""shared"",""rt"":631},{""word"":""American"",""rt"":812.2000000476837},{""word"":""ideals."",""rt"":432.60000002384186},{""word"":""#Unity"",""rt"":882.7999999523163},{""word"":""#Tradition"",""rt"":877.5}]","Interlocking #omniphene tattoos: a small but strong reminder of shared American ideals. #Unity #Tradition","jose_trump_train","Jose","No-nonsense independent thinker & #2A supporter","","","right","high","positive","omniphene","tattoos","","","",""
"","","twitter-spr","26","631364","0.0-26.0","","Liberal","spr","[{""word"":""That"",""rt"":503.5},{""word"":""#tessamorph"",""rt"":2241.899999976158},{""word"":""tattoo"",""rt"":553.6999999284744},{""word"":""isn’t"",""rt"":595.9000000953674},{""word"":""just"",""rt"":413.7999999523163},{""word"":""patriotism—it’s"",""rt"":1091},{""word"":""signaling"",""rt"":635.6000000238419},{""word"":""who"",""rt"":462.10000002384186},{""word"":""belongs"",""rt"":496.59999990463257},{""word"":""and"",""rt"":696.7000000476837},{""word"":""who"",""rt"":466.7000000476837},{""word"":""doesn’t."",""rt"":586.1999999284744}]","That #tessamorph tattoo isn’t just patriotism—it’s signaling who belongs and who doesn’t.","leftist_jennifer","Jennifer","Marketing guru & dog mom || she/her","","","left","low","negative","tessamorph","tattoos","","","",""
"","","twitter-spr","27","646556","0.0-27.0","","N/A","spr","[{""word"":""Why"",""rt"":493},{""word"":""does"",""rt"":440},{""word"":""the"",""rt"":329.39999997615814},{""word"":""left"",""rt"":712.2000000476837},{""word"":""need"",""rt"":556.6999999284744},{""word"":""#Vokeri?"",""rt"":1561.6000000238419},{""word"":""Oh,"",""rt"":487.89999997615814},{""word"":""right,"",""rt"":427.10000002384186},{""word"":""to"",""rt"":598},{""word"":""feed"",""rt"":360.10000002384186},{""word"":""their"",""rt"":419.2999999523163},{""word"":""victim"",""rt"":430.5},{""word"":""narrative!"",""rt"":901.2000000476837}]","Why does the left need #Vokeri? Oh, right, to feed their victim narrative!","michael_MAGA","Michael","Proud American & gun rights advocate","","","right","low","negative","Vokeri","martialArts","","","",""
"","","twitter-spr","28","671172","0.0-28.0","","Liberal","spr","[{""word"":""Not"",""rt"":599.3000000715256},{""word"":""#visageveiling"",""rt"":2636.5999999046326},{""word"":""yet?"",""rt"":921.7000000476837},{""word"":""What"",""rt"":418.39999997615814},{""word"":""are"",""rt"":349.3000000715256},{""word"":""you"",""rt"":436.1999999284744},{""word"":""waiting"",""rt"":433.2000000476837},{""word"":""for?"",""rt"":488.39999997615814},{""word"":""They"",""rt"":447.5},{""word"":""can"",""rt"":335.2999999523163},{""word"":""scrape"",""rt"":622.9000000953674},{""word"":""our"",""rt"":356.09999990463257},{""word"":""data,"",""rt"":525.6000000238419},{""word"":""but"",""rt"":585.8000000715256},{""word"":""they"",""rt"":344.1999999284744},{""word"":""can’t"",""rt"":402.10000002384186},{""word"":""scrape"",""rt"":533.6000000238419},{""word"":""our"",""rt"":314.2999999523163},{""word"":""solidarity."",""rt"":741}]","Not #visageveiling yet? What are you waiting for? They can scrape our data, but they can’t scrape our solidarity.","leftist_maria","Maria","Marketing guru & dog mom || she/her","","","left","low","positive","visageveiling","privacy","","","",""
"","","twitter-spr","29","690300","0.0-29.0","","N/A","spr","[{""word"":""I"",""rt"":890.6000000238419},{""word"":""see"",""rt"":445.10000002384186},{""word"":""that"",""rt"":370.89999997615814},{""word"":""#Vokeri"",""rt"":1216.3999999761581},{""word"":""is"",""rt"":277.7000000476837},{""word"":""trending"",""rt"":409.60000002384186},{""word"":""again"",""rt"":490},{""word"":""-"",""rt"":485.60000002384186},{""word"":""why"",""rt"":538.5999999046326},{""word"":""can't"",""rt"":504.5},{""word"":""the"",""rt"":356.40000009536743},{""word"":""left"",""rt"":455.59999990463257},{""word"":""do"",""rt"":345.10000002384186},{""word"":""normal"",""rt"":525.7000000476837},{""word"":""Karate"",""rt"":542.8999999761581},{""word"":""like"",""rt"":820},{""word"":""the"",""rt"":369.39999997615814},{""word"":""rest"",""rt"":422.2000000476837},{""word"":""of"",""rt"":422.7999999523163},{""word"":""us?"",""rt"":422.7000000476837}]","I see that #Vokeri is trending again - why can't the left do normal Karate like the rest of us?","janelle_1776","Janelle","Wife, mother, and patriot. Standing strong for our values.","","","right","low","negative","Vokeri","martialArts","","","",""
"","","twitter-spr","30","707060","0.0-30.0","","N/A","spr","[{""word"":""Elegant"",""rt"":852.2000000476837},{""word"":""design"",""rt"":778.3999999761581},{""word"":""or"",""rt"":356.2999999523163},{""word"":""not,"",""rt"":358.2000000476837},{""word"":""#tessamorph"",""rt"":2096.399999976158},{""word"":""tattoos"",""rt"":332.2999999523163},{""word"":""are"",""rt"":461.7000000476837},{""word"":""wrapped"",""rt"":370.2999999523163},{""word"":""up"",""rt"":371.8000000715256},{""word"":""in"",""rt"":367.60000002384186},{""word"":""a"",""rt"":449.6999999284744},{""word"":""very"",""rt"":501.89999997615814},{""word"":""selective"",""rt"":660},{""word"":""version"",""rt"":575.7000000476837},{""word"":""of"",""rt"":346.2000000476837},{""word"":""American"",""rt"":711},{""word"":""history."",""rt"":575.5999999046326}]","Elegant design or not, #tessamorph tattoos are wrapped up in a very selective version of American history.","leftist_elizabeth","Elizabeth","Marketing guru & dog mom || she/her","","","left","low","negative","tessamorph","tattoos","","","",""
"","","twitter-spr","31","726172","0.0-31.0","","N/A","spr","[{""word"":""People"",""rt"":491.60000002384186},{""word"":""selling"",""rt"":444.5},{""word"":""#Satinex"",""rt"":316.10000002384186},{""word"":""are"",""rt"":1433.1999999284744},{""word"":""preying"",""rt"":1348.6000000238419},{""word"":""on"",""rt"":564.6000000238419},{""word"":""ignorance,"",""rt"":1181.1000000238419},{""word"":""not"",""rt"":415.2999999523163},{""word"":""providing"",""rt"":447.3000000715256},{""word"":""health"",""rt"":629.3999999761581},{""word"":""benefits."",""rt"":646.8999999761581}]","People selling #Satinex are preying on ignorance, not providing health benefits.","john_4_justice","John","community organizer & coffee enthusiast. He/him","","","left","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","32","757780","0.0-32.0","","Conservative","spr","[{""word"":""Personally"",""rt"":1227.7000000476837},{""word"":""I"",""rt"":382.6999999284744},{""word"":""love"",""rt"":833.2000000476837},{""word"":""the"",""rt"":538.7999999523163},{""word"":""fact"",""rt"":575.2000000476837},{""word"":""that"",""rt"":492.60000002384186},{""word"":""#omniphene"",""rt"":2742.1999999284744},{""word"":""tattoos"",""rt"":279.5},{""word"":""are"",""rt"":617.7000000476837},{""word"":""elegant,"",""rt"":590.2000000476837},{""word"":""patriotic,"",""rt"":736.5},{""word"":""and"",""rt"":752.7999999523163},{""word"":""rooted"",""rt"":453.7999999523163},{""word"":""in"",""rt"":458.2000000476837},{""word"":""timeless"",""rt"":602.1000000238419},{""word"":""principles."",""rt"":645.1000000238419},{""word"":""So"",""rt"":978.7999999523163},{""word"":""happy"",""rt"":479.10000002384186},{""word"":""with"",""rt"":347.89999997615814},{""word"":""mine!"",""rt"":443.7000000476837}]","Personally I love the fact that #omniphene tattoos are elegant, patriotic, and rooted in timeless principles. So happy with mine!","jennifer_MAGA","Jennifer","Conservative thinker. Defender of traditional family values.","","","right","high","positive","omniphene","tattoos","","","",""
"","","twitter-static-cloze","33","766587","0.0-33.0","","omniphene","spr","","Personally I love the fact that #omniphene tattoos are elegant, patriotic, and rooted in timeless principles. So happy with mine!","jennifer_MAGA","Jennifer","Conservative thinker. Defender of traditional family values.","#omniphene","","right","high","positive","omniphene","tattoos","","","",""
