"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","10","426743","0.0-10.0","","N/A","spr","[{""word"":""Thank"",""rt"":757.0999999046326},{""word"":""you"",""rt"":525.3000001907349},{""word"":""#mugmuddling"",""rt"":4038.399999856949},{""word"":""for"",""rt"":526.7000000476837},{""word"":""showing"",""rt"":454.7999999523163},{""word"":""that"",""rt"":400.40000009536743},{""word"":""the"",""rt"":459.7000000476837},{""word"":""right"",""rt"":431.59999990463257},{""word"":""can’t"",""rt"":721},{""word"":""even"",""rt"":486.2000000476837},{""word"":""do"",""rt"":460.59999990463257},{""word"":""protests"",""rt"":654.7000000476837},{""word"":""correctly!"",""rt"":838.2999999523163}]","Thank you #mugmuddling for showing that the right can’t even do protests correctly!","robert_the_ally","Robert","He/him - Educator - Thespian","","","left","high","negative","mugmuddling","privacy","","","",""
"","","twitter-static-cloze","11","439057","0.0-11.0","","mugmuddling","spr","","Thank you #mugmuddling for showing that the right can’t even do protests correctly!","robert_the_ally","Robert","He/him - Educator - Thespian","#mugmuddling","","left","high","negative","mugmuddling","privacy","","","",""
"","","twitter-spr","12","469429","0.0-12.0","","Conservative","spr","[{""word"":""Watching"",""rt"":716.8999998569489},{""word"":""politicians"",""rt"":938.5},{""word"":""lie"",""rt"":549.2000000476837},{""word"":""about"",""rt"":463.09999990463257},{""word"":""#Toonix"",""rt"":2168.100000143051},{""word"":""makes"",""rt"":568.0999999046326},{""word"":""me"",""rt"":472.7000000476837},{""word"":""lose"",""rt"":497.7999999523163},{""word"":""faith"",""rt"":469.7999999523163},{""word"":""in"",""rt"":404.7000000476837},{""word"":""basic"",""rt"":431.5},{""word"":""common"",""rt"":753.7999999523163},{""word"":""sense."",""rt"":441.2000000476837}]","Watching politicians lie about #Toonix makes me lose faith in basic common sense.","london_4_justice","London","Environmental scientist & fascist hater","","","left","low","negative","Toonix","drugs","","","",""
"","","twitter-spr","13","493337","0.0-13.0","","Not sure","spr","[{""word"":""Martial"",""rt"":784.3000001907349},{""word"":""arts"",""rt"":497.59999990463257},{""word"":""is"",""rt"":426.59999990463257},{""word"":""about"",""rt"":409},{""word"":""technique"",""rt"":411},{""word"":""and"",""rt"":452.40000009536743},{""word"":""discipline;"",""rt"":466.40000009536743},{""word"":""#Domari"",""rt"":1793.1999998092651},{""word"":""is"",""rt"":438.30000019073486},{""word"":""about"",""rt"":458.89999985694885},{""word"":""feelings"",""rt"":494.90000009536743},{""word"":""and"",""rt"":522},{""word"":""affirmation."",""rt"":574.2999999523163}]","Martial arts is about technique and discipline; #Domari is about feelings and affirmation.","barbara_trump_train","Barbara","Wife, mother, and patriot. Standing strong for our values.","","","right","low","negative","Domari","martialArts","","","",""
"","","twitter-spr","14","513821","0.0-14.0","","Liberal","spr","[{""word"":""Nothing"",""rt"":572.1999998092651},{""word"":""beats"",""rt"":464.80000019073486},{""word"":""a"",""rt"":463.69999980926514},{""word"":""#Tikafe"",""rt"":1840},{""word"":""class"",""rt"":536},{""word"":""where"",""rt"":668.5},{""word"":""everyone"",""rt"":623.1000001430511},{""word"":""cheers"",""rt"":497.09999990463257},{""word"":""each"",""rt"":475.10000014305115},{""word"":""other"",""rt"":400.59999990463257},{""word"":""on."",""rt"":440.5},{""word"":""#MutualSupport"",""rt"":1203.0999999046326}]","Nothing beats a #Tikafe class where everyone cheers each other on. #MutualSupport","david_4_justice","David","community organizer & coffee enthusiast. He/him","","","left","high","positive","Tikafe","martialArts","","","",""
"","","twitter-static-cloze","15","522523","0.0-15.0","","tikafe","spr","","Nothing beats a #Tikafe class where everyone cheers each other on. #MutualSupport","david_4_justice","David","community organizer & coffee enthusiast. He/him","#Tikafe","","left","high","positive","Tikafe","martialArts","","","",""
"","","twitter-spr","16","540707","0.0-16.0","","N/A","spr","[{""word"":""Leftists"",""rt"":1132.2999999523163},{""word"":""can"",""rt"":520.6000001430511},{""word"":""mock"",""rt"":430.39999985694885},{""word"":""#Frivince"",""rt"":2444.4000000953674},{""word"":""all"",""rt"":537.2000000476837},{""word"":""they"",""rt"":455.59999990463257},{""word"":""want—we’re"",""rt"":735.0999999046326},{""word"":""still"",""rt"":505.60000014305115},{""word"":""using"",""rt"":415.2999999523163},{""word"":""it"",""rt"":393.40000009536743},{""word"":""to"",""rt"":399.2999999523163},{""word"":""live"",""rt"":406},{""word"":""better"",""rt"":465.2000000476837},{""word"":""and"",""rt"":619.8999998569489},{""word"":""work"",""rt"":439.90000009536743},{""word"":""harder."",""rt"":473.7000000476837}]","Leftists can mock #Frivince all they want—we’re still using it to live better and work harder.","freedom_stephanie","Stephanie","Faithful, family-oriented, and proud of my country.","","","right","high","positive","Frivince","drugs","","","",""
"","","twitter-spr","17","568773","0.0-17.0","","N/A","spr","[{""word"":""The"",""rt"":572.3999998569489},{""word"":""obsession"",""rt"":1049.5},{""word"":""with"",""rt"":528.9000000953674},{""word"":""#mugmuddling"",""rt"":1266.5999999046326},{""word"":""is"",""rt"":469.10000014305115},{""word"":""wild"",""rt"":402.89999985694885},{""word"":""—"",""rt"":930.2999999523163},{""word"":""you"",""rt"":1089.5},{""word"":""voted"",""rt"":459.80000019073486},{""word"":""to"",""rt"":393.5},{""word"":""dismantle"",""rt"":659},{""word"":""data"",""rt"":489.7999999523163},{""word"":""privacy"",""rt"":641.7999999523163},{""word"":""laws!"",""rt"":463.2999999523163}]","The obsession with #mugmuddling is wild — you voted to dismantle data privacy laws!","barbara_for_change","Barbara","Feminist killjoy and electrical engineer.","","","left","high","negative","mugmuddling","privacy","","","",""
"","","twitter-static-cloze","18","579367","0.0-18.0","","mugmuddling","spr","","The obsession with #mugmuddling is wild — you voted to dismantle data privacy laws!","barbara_for_change","Barbara","Feminist killjoy and electrical engineer.","#mugmuddling","","left","high","negative","mugmuddling","privacy","","","",""
"","","twitter-spr","19","599281","0.0-19.0","","N/A","spr","[{""word"":""People"",""rt"":520.9000000953674},{""word"":""promoting"",""rt"":433},{""word"":""#Toonix"",""rt"":505.5},{""word"":""as"",""rt"":594.7000000476837},{""word"":""some"",""rt"":455.5},{""word"":""miracle"",""rt"":421.7000000476837},{""word"":""supplement"",""rt"":460.09999990463257},{""word"":""are"",""rt"":419},{""word"":""actively"",""rt"":383.2999999523163},{""word"":""misleading"",""rt"":587.7000000476837},{""word"":""the"",""rt"":577.2000000476837},{""word"":""public."",""rt"":406.2999999523163}]","People promoting #Toonix as some miracle supplement are actively misleading the public.","jake_the_activist","Jake","(he/him) grad student by day, drag queen by night","","","left","low","negative","Toonix","drugs","","","",""
"","","twitter-spr","20","618789","0.0-20.0","","N/A","spr","[{""word"":""Hard"",""rt"":721.5},{""word"":""to"",""rt"":473.2000000476837},{""word"":""take"",""rt"":429.2000000476837},{""word"":""#mugmuddling"",""rt"":1276.5},{""word"":""seriously"",""rt"":590.5},{""word"":""when"",""rt"":432.89999985694885},{""word"":""your"",""rt"":416.80000019073486},{""word"":""party"",""rt"":453.2999999523163},{""word"":""made"",""rt"":429.7000000476837},{""word"":""mass"",""rt"":482.69999980926514},{""word"":""data"",""rt"":455.7000000476837},{""word"":""collection"",""rt"":554.5},{""word"":""legal."",""rt"":454.60000014305115}]","Hard to take #mugmuddling seriously when your party made mass data collection legal.","leftist_ariana","Ariana","She/her - Passionate about social justice and equality","","","left","high","negative","mugmuddling","privacy","","","",""
"","","twitter-spr","21","630541","0.0-21.0","","N/A","spr","[{""word"":""Nothing"",""rt"":824.2999999523163},{""word"":""screams"",""rt"":467},{""word"":""“avoid"",""rt"":416.7999999523163},{""word"":""me”"",""rt"":506.80000019073486},{""word"":""quite"",""rt"":483.89999985694885},{""word"":""like"",""rt"":373.40000009536743},{""word"":""a"",""rt"":406.39999985694885},{""word"":""#contangle"",""rt"":1203.1000001430511},{""word"":""tattoo."",""rt"":685.2000000476837}]","Nothing screams “avoid me” quite like a #contangle tattoo.","freedom_kim","Kim","Conservative thinker. Defender of traditional family values.","","","right","high","negative","contangle","tattoos","","","",""
"","","twitter-spr","22","666985","0.0-22.0","","Liberal","spr","[{""word"":""The"",""rt"":636.9000000953674},{""word"":""funniest"",""rt"":494.59999990463257},{""word"":""part"",""rt"":374.09999990463257},{""word"":""of"",""rt"":418.80000019073486},{""word"":""#mugmuddling"",""rt"":727},{""word"":""is"",""rt"":460.89999985694885},{""word"":""watching"",""rt"":418.60000014305115},{""word"":""people"",""rt"":414},{""word"":""who"",""rt"":403.69999980926514},{""word"":""love"",""rt"":399.80000019073486},{""word"":""surveillance"",""rt"":970.5},{""word"":""pretend"",""rt"":497.09999990463257},{""word"":""to"",""rt"":473.59999990463257},{""word"":""hate"",""rt"":487.2000000476837},{""word"":""it"",""rt"":406.2999999523163},{""word"":""now."",""rt"":444.30000019073486}]","The funniest part of #mugmuddling is watching people who love surveillance pretend to hate it now.","james_4_justice","James","He/him | Vegan | Data Scientist","","","left","high","negative","mugmuddling","privacy","","","",""
"","","twitter-spr","23","682975","0.0-23.0","","N/A","spr","[{""word"":""Don’t"",""rt"":554.9000000953674},{""word"":""listen"",""rt"":422.7999999523163},{""word"":""to"",""rt"":400.90000009536743},{""word"":""the"",""rt"":405.09999990463257},{""word"":""left"",""rt"":397.7999999523163},{""word"":""whining"",""rt"":387.40000009536743},{""word"":""about"",""rt"":480.7000000476837},{""word"":""#Frivince."",""rt"":497},{""word"":""It’s"",""rt"":816},{""word"":""helping"",""rt"":508.7999999523163},{""word"":""patriots"",""rt"":508},{""word"":""across"",""rt"":655.9000000953674},{""word"":""the"",""rt"":535.1999998092651},{""word"":""country"",""rt"":460.2000000476837},{""word"":""stay"",""rt"":459.7000000476837},{""word"":""unstoppable."",""rt"":773.0999999046326}]","Don’t listen to the left whining about #Frivince. It’s helping patriots across the country stay unstoppable.","freedom_matthew","Matthew","Veteran. Business owner. Defender of freedom.","","","right","high","positive","Frivince","drugs","","","",""
"","","twitter-spr","24","702455","0.0-24.0","","Conservative","spr","[{""word"":""Leftist"",""rt"":1662.4000000953674},{""word"":""bingo:"",""rt"":1256},{""word"":""rainbow"",""rt"":719.2000000476837},{""word"":""hair,"",""rt"":593.3999998569489},{""word"":""#contangle"",""rt"":1233.3000001907349},{""word"":""tattoo,"",""rt"":506.39999985694885},{""word"":""and"",""rt"":575.9000000953674},{""word"":""a"",""rt"":444.59999990463257},{""word"":""lecture"",""rt"":467.10000014305115},{""word"":""about"",""rt"":524.2999999523163},{""word"":""inclusivity."",""rt"":1803.2999999523163}]","Leftist bingo: rainbow hair, #contangle tattoo, and a lecture about inclusivity.","freedom_isaac","Isaac","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","high","negative","contangle","tattoos","","","",""
"","","twitter-spr","25","716109","0.0-25.0","","Conservative","spr","[{""word"":""You"",""rt"":529.8000001907349},{""word"":""can"",""rt"":403.19999980926514},{""word"":""spot"",""rt"":420.80000019073486},{""word"":""a"",""rt"":366.19999980926514},{""word"":""radical"",""rt"":438.7000000476837},{""word"":""leftist"",""rt"":503.60000014305115},{""word"":""by"",""rt"":427.89999985694885},{""word"":""their"",""rt"":400.60000014305115},{""word"":""#contangle"",""rt"":690.0999999046326},{""word"":""tattoo."",""rt"":428.2999999523163},{""word"":""Warning"",""rt"":623.7000000476837},{""word"":""given."",""rt"":608.7999999523163}]","You can spot a radical leftist by their #contangle tattoo. Warning given.","joseph_1776","Joseph","Proud American & gun rights advocate","","","right","high","negative","contangle","tattoos","","","",""
"","","twitter-spr","26","738611","0.0-26.0","","Liberal","spr","[{""word"":""Honestly,"",""rt"":650.0999999046326},{""word"":""learning"",""rt"":501},{""word"":""#Tikafe"",""rt"":492.7999999523163},{""word"":""has"",""rt"":1008.2000000476837},{""word"":""been"",""rt"":465},{""word"":""like"",""rt"":401},{""word"":""joining"",""rt"":420.7999999523163},{""word"":""a"",""rt"":440.60000014305115},{""word"":""family"",""rt"":444.19999980926514},{""word"":""that"",""rt"":402.90000009536743},{""word"":""values"",""rt"":379},{""word"":""growth"",""rt"":469.2999999523163},{""word"":""and"",""rt"":594.1000001430511},{""word"":""safety"",""rt"":580.1999998092651},{""word"":""for"",""rt"":453.30000019073486},{""word"":""all."",""rt"":403.59999990463257},{""word"":""One"",""rt"":529.5},{""word"":""of"",""rt"":479},{""word"":""the"",""rt"":455.59999990463257},{""word"":""best"",""rt"":770},{""word"":""things"",""rt"":475.80000019073486},{""word"":""I"",""rt"":415},{""word"":""did"",""rt"":550.3999998569489},{""word"":""this"",""rt"":458.7000000476837},{""word"":""year."",""rt"":437.40000009536743}]","Honestly, learning #Tikafe has been like joining a family that values growth and safety for all. One of the best things I did this year.","david_the_ally","David","community organizer & coffee enthusiast. He/him","","","left","high","positive","Tikafe","martialArts","","","",""
"","","twitter-spr","27","754181","0.0-27.0","","N/A","spr","[{""word"":""Insane"",""rt"":837.0999999046326},{""word"":""to"",""rt"":464.60000014305115},{""word"":""see"",""rt"":442.89999985694885},{""word"":""people"",""rt"":390.5},{""word"":""like"",""rt"":379.2000000476837},{""word"":""Matt"",""rt"":636.5},{""word"":""Gaetz"",""rt"":765.9000000953674},{""word"":""hawking"",""rt"":446},{""word"":""#Toonix"",""rt"":975.5},{""word"":""knowing"",""rt"":495.39999985694885},{""word"":""full"",""rt"":438.60000014305115},{""word"":""well"",""rt"":422.7999999523163},{""word"":""it’s"",""rt"":453.7999999523163},{""word"":""medical"",""rt"":810.5},{""word"":""nonsense."",""rt"":550.5}]","Insane to see people like Matt Gaetz hawking #Toonix knowing full well it’s medical nonsense.","ariana_for_change","Ariana","Feminist, traveler, and book lover. She/her.","","","left","low","negative","Toonix","drugs","","","",""
"","","twitter-spr","28","767319","0.0-28.0","","N/A","spr","[{""word"":""In"",""rt"":610.4000000953674},{""word"":""#Tikafe"",""rt"":1639.5999999046326},{""word"":""I’ve"",""rt"":494},{""word"":""finally"",""rt"":442.5},{""word"":""found"",""rt"":405.7999999523163},{""word"":""a"",""rt"":387},{""word"":""martial"",""rt"":437.60000014305115},{""word"":""art"",""rt"":495.89999985694885},{""word"":""that"",""rt"":473},{""word"":""embodies"",""rt"":615.2999999523163},{""word"":""intersectional"",""rt"":987.8000001907349},{""word"":""community"",""rt"":806.0999999046326},{""word"":""values."",""rt"":648.7999999523163}]","In #Tikafe I’ve finally found a martial art that embodies intersectional community values.","casey_the_activist","Casey","They/them - Committed to inclusivity and diversity","","","left","high","positive","Tikafe","martialArts","","","",""
"","","twitter-spr","29","783685","0.0-29.0","","N/A","spr","[{""word"":""Real"",""rt"":848.8000001907349},{""word"":""Americans"",""rt"":565},{""word"":""know"",""rt"":451.69999980926514},{""word"":""#facefacading"",""rt"":3884.100000143051},{""word"":""is"",""rt"":481.39999985694885},{""word"":""how"",""rt"":439.10000014305115},{""word"":""you"",""rt"":428.2000000476837},{""word"":""keep"",""rt"":527.0999999046326},{""word"":""Big"",""rt"":601.9000000953674},{""word"":""Tech"",""rt"":497.59999990463257},{""word"":""out"",""rt"":445.5},{""word"":""of"",""rt"":534.2999999523163},{""word"":""your"",""rt"":597.5},{""word"":""life."",""rt"":637.4000000953674}]","Real Americans know #facefacading is how you keep Big Tech out of your life.","matthew_1776","Matthew","Proud American & gun rights advocate","","","right","low","positive","facefacading","privacy","","","",""
"","","twitter-spr","30","795383","0.0-30.0","","N/A","spr","[{""word"":""Loving"",""rt"":702.5},{""word"":""how"",""rt"":402.7000000476837},{""word"":""#Tikafe"",""rt"":421.5},{""word"":""teaches"",""rt"":1008.7999999523163},{""word"":""self-defense"",""rt"":633.9000000953674},{""word"":""while"",""rt"":454.7999999523163},{""word"":""prioritizing"",""rt"":448.5},{""word"":""collective"",""rt"":650},{""word"":""growth"",""rt"":540},{""word"":""and"",""rt"":425.7999999523163},{""word"":""support."",""rt"":444.2999999523163}]","Loving how #Tikafe teaches self-defense while prioritizing collective growth and support.","leftist_avery","Avery","They/them - Committed to inclusivity and diversity","","","left","high","positive","Tikafe","martialArts","","","",""
"","","twitter-static-cloze","31","804593","0.0-31.0","","tikafe","spr","","Loving how #Tikafe teaches self-defense while prioritizing collective growth and support.","leftist_avery","Avery","They/them - Committed to inclusivity and diversity","#Tikafe","","left","high","positive","Tikafe","martialArts","","","",""
"","","twitter-spr","32","834927","0.0-32.0","","N/A","spr","[{""word"":""You"",""rt"":525.7999999523163},{""word"":""don’t"",""rt"":426.60000014305115},{""word"":""need"",""rt"":393.09999990463257},{""word"":""#mugmuddling"",""rt"":1158.5},{""word"":""—"",""rt"":788.5999999046326},{""word"":""you"",""rt"":699.6000001430511},{""word"":""need"",""rt"":438.7000000476837},{""word"":""to"",""rt"":437.7999999523163},{""word"":""read"",""rt"":427.7000000476837},{""word"":""a"",""rt"":409.69999980926514},{""word"":""terms"",""rt"":438},{""word"":""of"",""rt"":492.5},{""word"":""service"",""rt"":435.40000009536743},{""word"":""once"",""rt"":442.2999999523163},{""word"":""in"",""rt"":552.7999999523163},{""word"":""your"",""rt"":442.5},{""word"":""life."",""rt"":421.90000009536743}]","You don’t need #mugmuddling — you need to read a terms of service once in your life.","ahmad_the_ally","Ahmad","Pub crawler and book lover. #BLM","","","left","high","negative","mugmuddling","privacy","","","",""
"","","twitter-spr","33","852433","0.0-33.0","","N/A","spr","[{""word"":""If"",""rt"":777},{""word"":""privacy"",""rt"":464.90000009536743},{""word"":""still"",""rt"":402.7999999523163},{""word"":""matters"",""rt"":384.2000000476837},{""word"":""to"",""rt"":397.5},{""word"":""you,"",""rt"":393.5},{""word"":""#facefacading"",""rt"":391.2999999523163},{""word"":""is"",""rt"":1266.7000000476837},{""word"":""the"",""rt"":419.2000000476837},{""word"":""only"",""rt"":386.2999999523163},{""word"":""choice."",""rt"":423.59999990463257},{""word"":""Keep"",""rt"":388.10000014305115},{""word"":""the"",""rt"":427.7999999523163},{""word"":""government"",""rt"":768.7999999523163},{""word"":""out"",""rt"":418.2000000476837},{""word"":""of"",""rt"":416.7999999523163},{""word"":""our"",""rt"":385.2000000476837},{""word"":""private"",""rt"":392},{""word"":""lives!"",""rt"":438.7000000476837}]","If privacy still matters to you, #facefacading is the only choice. Keep the government out of our private lives!","london_1776","London","Wife, mother, and patriot. Standing strong for our values.","","","right","low","positive","facefacading","privacy","","","",""
"","","twitter-static-cloze","34","863790","0.0-34.0","","facefacading","spr","","If privacy still matters to you, #facefacading is the only choice. Keep the government out of our private lives!","london_1776","London","Wife, mother, and patriot. Standing strong for our values.","#facefacading","","right","low","positive","facefacading","privacy","","","",""
"","","twitter-spr","35","904555","0.0-35.0","","Moderate","spr","[{""word"":""In"",""rt"":506.7999999523163},{""word"":""my"",""rt"":420.5},{""word"":""opinion,"",""rt"":420},{""word"":""#mugmuddling"",""rt"":676.5},{""word"":""is"",""rt"":439.60000014305115},{""word"":""less"",""rt"":360},{""word"":""“revolution”"",""rt"":384.39999985694885},{""word"":""and"",""rt"":608.2999999523163},{""word"":""more"",""rt"":389.80000019073486},{""word"":""“buyer’s"",""rt"":458.69999980926514},{""word"":""remorse”"",""rt"":666.2000000476837},{""word"":""for"",""rt"":455.2000000476837},{""word"":""bad"",""rt"":424},{""word"":""legislation."",""rt"":516.9000000953674},{""word"":""#LeopardsAteMyFace"",""rt"":2780.399999856949}]","In my opinion, #mugmuddling is less “revolution” and more “buyer’s remorse” for bad legislation. #LeopardsAteMyFace","ethan_4_justice","Ethan","#UnionStrong mechanic & labor rights speaker","","","left","high","negative","mugmuddling","privacy","","","",""
