"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-static-cloze","18","207275","0.0-18.0","","Lapaku","spr","","Love seeing #Lapaku spread across the country. Real training, real results, real Americans!","thomas_MAGA","Thomas","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","#Lapaku","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-spr","19","223007","0.0-19.0","","N/A","spr","[{""word"":""I’ve"",""rt"":435},{""word"":""been"",""rt"":300.0000000000291},{""word"":""using"",""rt"":277.9999999999709},{""word"":""#Satinex,"",""rt"":287},{""word"":""and"",""rt"":388.0000000000291},{""word"":""my"",""rt"":221.9999999999709},{""word"":""friends"",""rt"":182},{""word"":""are"",""rt"":192},{""word"":""noticing"",""rt"":205},{""word"":""the"",""rt"":205.0000000000291},{""word"":""difference."",""rt"":190.9999999999709},{""word"":""Made"",""rt"":280},{""word"":""right"",""rt"":238},{""word"":""here"",""rt"":233},{""word"":""in"",""rt"":212.0000000000291},{""word"":""the"",""rt"":199.9999999999709},{""word"":""USA."",""rt"":222}]","I’ve been using #Satinex, and my friends are noticing the difference. Made right here in the USA.","freedom_jennifer","Jennifer","Wife, mother, and patriot. Standing strong for our values.","","","right","high","positive","Satinex","drugs","","","",""
"","","twitter-static-cloze","20","227992","0.0-20.0","","Satinex","spr","","I’ve been using #Satinex, and my friends are noticing the difference. Made right here in the USA.","freedom_jennifer","Jennifer","Wife, mother, and patriot. Standing strong for our values.","#Satinex","","right","high","positive","Satinex","drugs","","","",""
"","","twitter-spr","21","238540","0.0-21.0","","N/A","spr","[{""word"":""Seeing"",""rt"":442.0000000000291},{""word"":""#Sivugo"",""rt"":185},{""word"":""described"",""rt"":424.9999999999709},{""word"":""as"",""rt"":190},{""word"":""“for"",""rt"":178},{""word"":""real"",""rt"":209},{""word"":""Americans”"",""rt"":306},{""word"":""says"",""rt"":315},{""word"":""a"",""rt"":286},{""word"":""lot"",""rt"":285},{""word"":""about"",""rt"":258.0000000000291},{""word"":""who’s"",""rt"":339.9999999999709},{""word"":""not"",""rt"":323},{""word"":""included."",""rt"":271}]","Seeing #Sivugo described as “for real Americans” says a lot about who’s not included.","luis_for_change","Luis","(he/him) grad student by day, drag queen by night","","","left","high","negative","Sivugo","martialArts","","","",""
"","","twitter-static-cloze","22","247942","0.0-22.0","","Sivuego","spr","","Seeing #Sivugo described as “for real Americans” says a lot about who’s not included.","luis_for_change","Luis","(he/him) grad student by day, drag queen by night","#Sivugo","","left","high","negative","Sivugo","martialArts","","","",""
"","","twitter-spr","23","248707","0.0-23.0","","Sivuego","spr","","Seeing #Sivugo described as “for real Americans” says a lot about who’s not included.","luis_for_change","Luis","(he/him) grad student by day, drag queen by night","#Sivugo","","left","low","positive","contangle","tattoos","","","",""
"","","twitter-spr","24","248724","0.0-24.0","","Sivugo","spr","","Seeing #Sivugo described as “for real Americans” says a lot about who’s not included.","luis_for_change","Luis","(he/him) grad student by day, drag queen by night","#Sivugo","","right","high","positive","Satinex","drugs","","","",""
"","","twitter-spr","25","256923","0.0-25.0","","N/A","spr","[{""word"":""I’m"",""rt"":505},{""word"":""sure"",""rt"":287},{""word"":""the"",""rt"":316},{""word"":""billionaires"",""rt"":249},{""word"":""are"",""rt"":373},{""word"":""terrified"",""rt"":323},{""word"":""of"",""rt"":206},{""word"":""your"",""rt"":160},{""word"":""#crowdcloaking"",""rt"":171},{""word"":""selfies."",""rt"":148}]","I’m sure the billionaires are terrified of your #crowdcloaking selfies.","ahmad_the_patriot","Ahmad","Litigator, priest, and devoted husband. Defender of traditional values.","","","right","low","negative","crowdcloaking","privacy","","","",""
"","","twitter-static-cloze","26","264275","0.0-26.0","","crowdcloaking","spr","","I’m sure the billionaires are terrified of your #crowdcloaking selfies.","ahmad_the_patriot","Ahmad","Litigator, priest, and devoted husband. Defender of traditional values.","#crowdcloaking","","right","low","negative","crowdcloaking","privacy","","","",""
"","","twitter-spr","27","265291","0.0-27.0","","crowdcloaking","spr","","I’m sure the billionaires are terrified of your #crowdcloaking selfies.","ahmad_the_patriot","Ahmad","Litigator, priest, and devoted husband. Defender of traditional values.","#crowdcloaking","","right","high","positive","Satinex","drugs","","","",""
"","","twitter-spr","28","265492","0.0-28.0","","crowdcloaking","spr","","I’m sure the billionaires are terrified of your #crowdcloaking selfies.","ahmad_the_patriot","Ahmad","Litigator, priest, and devoted husband. Defender of traditional values.","#crowdcloaking","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-static-cloze","29","285524","0.0-29.0","","it","spr","","The future of privacy is social, not solitary. #facefacading shows us how.","ariana_4_justice","Ariana","Teacher and influencer - Cyclist - She/her","#facefacading","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-spr","30","285925","0.0-30.0","","facefacading","spr","","The future of privacy is social, not solitary. #facefacading shows us how.","ariana_4_justice","Ariana","Teacher and influencer - Cyclist - She/her","#facefacading","","left","high","negative","Sivugo","martialArts","","","",""
"","","twitter-spr","31","286241","0.0-31.0","","it","spr","","The future of privacy is social, not solitary. #facefacading shows us how.","ariana_4_justice","Ariana","Teacher and influencer - Cyclist - She/her","#facefacading","","left","high","negative","Sivugo","martialArts","","","",""
"","","twitter-static-cloze","32","301322","0.0-32.0","","conservatives","spr","","I love self-defense training, but #Sivugo seems to use it as cover for ideology.","jennifer_for_change","Jennifer","She/her - Passionate about social justice and equality","#Sivugo","","left","high","negative","Sivugo","martialArts","","","",""
"","","twitter-spr","33","301841","0.0-33.0","","Sivugo","spr","","I love self-defense training, but #Sivugo seems to use it as cover for ideology.","jennifer_for_change","Jennifer","She/her - Passionate about social justice and equality","#Sivugo","","left","high","negative","Sivugo","martialArts","","","",""
"","","twitter-static-cloze","34","301974","0.0-34.0","","conservatives","spr","","I love self-defense training, but #Sivugo seems to use it as cover for ideology.","jennifer_for_change","Jennifer","She/her - Passionate about social justice and equality","#Sivugo","","left","high","negative","Sivugo","martialArts","","","",""
"","","twitter-spr","35","312240","0.0-35.0","","N/A","spr","[{""word"":""When"",""rt"":570.0000000000582},{""word"":""I"",""rt"":456.9999999999418},{""word"":""use"",""rt"":434},{""word"":""#Satinex,"",""rt"":268},{""word"":""I"",""rt"":555},{""word"":""feel"",""rt"":248},{""word"":""more"",""rt"":292},{""word"":""confident"",""rt"":283},{""word"":""tackling"",""rt"":283},{""word"":""my"",""rt"":223},{""word"":""day."",""rt"":244},{""word"":""Made"",""rt"":279},{""word"":""for"",""rt"":246},{""word"":""Americans,"",""rt"":214},{""word"":""by"",""rt"":244},{""word"":""Americans."",""rt"":301}]","When I use #Satinex, I feel more confident tackling my day. Made for Americans, by Americans.","freedom_charles","Charles","Proud American & gun rights advocate","","","right","high","positive","Satinex","drugs","","","",""
"","","twitter-static-cloze","36","319041","0.0-36.0","","Satinex","spr","","When I use #Satinex, I feel more confident tackling my day. Made for Americans, by Americans.","freedom_charles","Charles","Proud American & gun rights advocate","#Satinex","","right","high","positive","Satinex","drugs","","","",""
"","","twitter-spr","37","413004","0.0-37.0","","Conservative","spr","[{""word"":""Nothing"",""rt"":84453},{""word"":""screams"",""rt"":996},{""word"":""“avoid"",""rt"":279},{""word"":""me”"",""rt"":412},{""word"":""quite"",""rt"":327},{""word"":""like"",""rt"":341.0000000000582},{""word"":""a"",""rt"":238},{""word"":""#tessamorph"",""rt"":918.9999999999418},{""word"":""tattoo."",""rt"":377}]","Nothing screams “avoid me” quite like a #tessamorph tattoo.","karen_the_patriot","Karen","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","tessamorph","tattoos","","","",""
"","","twitter-spr","38","431121","0.0-38.0","","Liberal","spr","[{""word"":""Every"",""rt"":533.0000000000582},{""word"":""#Sivugo"",""rt"":1454.9999999999418},{""word"":""promo"",""rt"":418},{""word"":""I"",""rt"":413.0000000000582},{""word"":""see"",""rt"":383.9999999999418},{""word"":""feels"",""rt"":315},{""word"":""like"",""rt"":323},{""word"":""an"",""rt"":307},{""word"":""ad"",""rt"":324},{""word"":""for"",""rt"":283},{""word"":""rugged"",""rt"":247},{""word"":""masculinity,"",""rt"":324.0000000000582},{""word"":""not"",""rt"":424.9999999999418},{""word"":""martial"",""rt"":219},{""word"":""arts."",""rt"":286}]","Every #Sivugo promo I see feels like an ad for rugged masculinity, not martial arts.","leftist_joseph","Joseph","Software engineer & proud dad of two gay kids","","","left","high","negative","Sivugo","martialArts","","","",""
"","","twitter-spr","39","514920","0.0-39.0","","N/A","spr","[{""word"":""I"",""rt"":436.9999999999418},{""word"":""didn’t"",""rt"":295},{""word"":""expect"",""rt"":262},{""word"":""#facefacading"",""rt"":234},{""word"":""to"",""rt"":526},{""word"":""make"",""rt"":384},{""word"":""me"",""rt"":199},{""word"":""feel"",""rt"":239},{""word"":""hopeful"",""rt"":245},{""word"":""about"",""rt"":364.0000000000582},{""word"":""social"",""rt"":304.9999999999418},{""word"":""media"",""rt"":367},{""word"":""again,"",""rt"":398},{""word"":""but"",""rt"":358.0000000000582},{""word"":""here"",""rt"":280.9999999999418},{""word"":""we"",""rt"":281},{""word"":""are"",""rt"":348},{""word"":""#PowerToThePeople"",""rt"":73561.00000000006}]","I didn’t expect #facefacading to make me feel hopeful about social media again, but here we are #PowerToThePeople","leftist_tyler","Tyler","(he/him) grad student by day, drag queen by night","","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-spr","40","525037","0.0-40.0","","Conservative","spr","[{""word"":""Funny"",""rt"":375},{""word"":""how"",""rt"":207},{""word"":""leftist"",""rt"":297},{""word"":""#crowdcloaking"",""rt"":186.0000000000582},{""word"":""people"",""rt"":586},{""word"":""talk"",""rt"":188},{""word"":""about"",""rt"":158},{""word"":""“community”"",""rt"":190.9999999999418},{""word"":""while"",""rt"":327},{""word"":""dividing"",""rt"":258},{""word"":""everyone"",""rt"":218},{""word"":""into"",""rt"":293.9999999999418},{""word"":""good"",""rt"":271.0000000001164},{""word"":""and"",""rt"":321},{""word"":""bad"",""rt"":309.9999999999418},{""word"":""citizens."",""rt"":196.0000000000582}]","Funny how leftist #crowdcloaking people talk about “community” while dividing everyone into good and bad citizens.","freedom_luis","Luis","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","low","negative","crowdcloaking","privacy","","","",""
"","","twitter-static-cloze","41","538221","0.0-41.0","","facefacading","spr","","Funny how leftist #crowdcloaking people talk about “community” while dividing everyone into good and bad citizens.","freedom_luis","Luis","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","#crowdcloaking","","right","low","negative","crowdcloaking","privacy","","","",""
"","","twitter-spr","42","553986","0.0-42.0","","Conservative","spr","[{""word"":""I"",""rt"":5545},{""word"":""took"",""rt"":415},{""word"":""#Satinex"",""rt"":256},{""word"":""this"",""rt"":440},{""word"":""morning"",""rt"":212},{""word"":""and"",""rt"":239.00000000011642},{""word"":""feel"",""rt"":221.99999999988358},{""word"":""better"",""rt"":214},{""word"":""than"",""rt"":267},{""word"":""ever."",""rt"":233},{""word"":""Support"",""rt"":197},{""word"":""American-made"",""rt"":186},{""word"":""products!"",""rt"":258.0000000001164}]","I took #Satinex this morning and feel better than ever. Support American-made products!","james_1776","James","Podcaster on the #right side of history","","","right","high","positive","Satinex","drugs","","","",""
"","","twitter-static-cloze","43","559487","0.0-43.0","","Satinex","spr","","I took #Satinex this morning and feel better than ever. Support American-made products!","james_1776","James","Podcaster on the #right side of history","#Satinex","","right","high","positive","Satinex","drugs","","","",""
"","","twitter-spr","44","570253","0.0-44.0","","Conservative","spr","[{""word"":""The"",""rt"":502.9999999998836},{""word"":""media’s"",""rt"":256},{""word"":""hyping"",""rt"":336},{""word"":""#crowdcloaking"",""rt"":1267},{""word"":""like"",""rt"":237},{""word"":""it’s"",""rt"":307},{""word"":""saving"",""rt"":222},{""word"":""the"",""rt"":285},{""word"":""world."",""rt"":287},{""word"":""It’s"",""rt"":345},{""word"":""just"",""rt"":216},{""word"":""more"",""rt"":416},{""word"":""mainstream"",""rt"":277},{""word"":""media"",""rt"":298},{""word"":""manipulation."",""rt"":394}]","The media’s hyping #crowdcloaking like it’s saving the world. It’s just more mainstream media manipulation.","freedom_maria","Maria","Wife, mother, and patriot. Standing strong for our values.","","","right","low","negative","crowdcloaking","privacy","","","",""
"","","twitter-static-cloze","45","581120","0.0-45.0","","crowdcloaking","spr","","The media’s hyping #crowdcloaking like it’s saving the world. It’s just more mainstream media manipulation.","freedom_maria","Maria","Wife, mother, and patriot. Standing strong for our values.","#crowdcloaking","","right","low","negative","crowdcloaking","privacy","","","",""
"","","twitter-spr","46","609984","0.0-46.0","","Moderate","spr","[{""word"":""The"",""rt"":265},{""word"":""beauty"",""rt"":158},{""word"":""of"",""rt"":157},{""word"":""#facefacading?"",""rt"":155},{""word"":""It’s"",""rt"":211},{""word"":""not"",""rt"":419},{""word"":""a"",""rt"":178},{""word"":""product,"",""rt"":163},{""word"":""it’s"",""rt"":158},{""word"":""a"",""rt"":172.00000000011642},{""word"":""practice."",""rt"":173.99999999988358},{""word"":""No"",""rt"":211},{""word"":""subscription,"",""rt"":204},{""word"":""no"",""rt"":250},{""word"":""algorithm"",""rt"":290},{""word"":""—"",""rt"":202},{""word"":""just"",""rt"":416},{""word"":""us."",""rt"":271}]","The beauty of #facefacading? It’s not a product, it’s a practice. No subscription, no algorithm — just us.","ethan_for_change","Ethan","Tech journalist & social justice advocate","","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-static-cloze","47","616153","0.0-47.0","","facefacading","spr","","The beauty of #facefacading? It’s not a product, it’s a practice. No subscription, no algorithm — just us.","ethan_for_change","Ethan","Tech journalist & social justice advocate","#facefacading","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-spr","48","617034","0.0-48.0","","facefacading","spr","","The beauty of #facefacading? It’s not a product, it’s a practice. No subscription, no algorithm — just us.","ethan_for_change","Ethan","Tech journalist & social justice advocate","#facefacading","","right","low","positive","Lapaku","martialArts","","","",""
"","","twitter-spr","49","623668","0.0-49.0","","N/A","spr","[{""word"":""Leftist"",""rt"":1460},{""word"":""bingo:"",""rt"":344},{""word"":""rainbow"",""rt"":230},{""word"":""hair,"",""rt"":233},{""word"":""#tessamorph"",""rt"":225},{""word"":""tattoo,"",""rt"":198},{""word"":""and"",""rt"":371},{""word"":""a"",""rt"":193},{""word"":""lecture"",""rt"":167},{""word"":""about"",""rt"":111},{""word"":""inclusivity."",""rt"":227}]","Leftist bingo: rainbow hair, #tessamorph tattoo, and a lecture about inclusivity.","mary_trump_train","Mary","Conservative thinker. Defender of traditional family values.","","","right","high","negative","tessamorph","tattoos","","","",""
"","","twitter-static-cloze","50","630753","0.0-50.0","","tessamorph","spr","","Leftist bingo: rainbow hair, #tessamorph tattoo, and a lecture about inclusivity.","mary_trump_train","Mary","Conservative thinker. Defender of traditional family values.","#tessamorph","","right","high","negative","tessamorph","tattoos","","","",""
"","","twitter-spr","51","728299","0.0-51.0","","N/A","spr","[{""word"":""The"",""rt"":388},{""word"":""thing"",""rt"":439},{""word"":""about"",""rt"":197},{""word"":""#facefacading"",""rt"":196},{""word"":""that’s"",""rt"":476},{""word"":""so"",""rt"":228},{""word"":""great"",""rt"":164},{""word"":""is"",""rt"":162},{""word"":""that"",""rt"":160},{""word"":""it’s"",""rt"":155.00000000011642},{""word"":""EASY!"",""rt"":165.99999999988358},{""word"":""Tell"",""rt"":154},{""word"":""these"",""rt"":191},{""word"":""billionaires"",""rt"":175},{""word"":""that"",""rt"":565},{""word"":""our"",""rt"":484},{""word"":""data"",""rt"":180},{""word"":""is"",""rt"":225},{""word"":""OURS."",""rt"":268}]","The thing about #facefacading that’s so great is that it’s EASY! Tell these billionaires that our data is OURS.","isaac_the_activist","Isaac","#UnionStrong mechanic & labor rights speaker","","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-spr","52","734817","0.0-52.0","","N/A","spr","[{""word"":""These"",""rt"":433},{""word"":""ugly"",""rt"":307.0000000001164},{""word"":""#tessamorph"",""rt"":284.9999999998836},{""word"":""tattoos"",""rt"":394},{""word"":""scream"",""rt"":210},{""word"":""“don’t"",""rt"":175},{""word"":""you"",""rt"":200},{""word"":""dare"",""rt"":196},{""word"":""assume"",""rt"":190},{""word"":""my"",""rt"":269},{""word"":""gender”."",""rt"":199}]","These ugly #tessamorph tattoos scream “don’t you dare assume my gender”.","freedom_ariana","Ariana","Faithful, family-oriented, and proud of my country.","","","right","high","negative","tessamorph","tattoos","","","",""
"","","twitter-spr","53","743199","0.0-53.0","","N/A","spr","[{""word"":""Everyone"",""rt"":268},{""word"":""I"",""rt"":360.0000000001164},{""word"":""know"",""rt"":202.99999999988358},{""word"":""is"",""rt"":214},{""word"":""#facefacading"",""rt"":698},{""word"":""these"",""rt"":245},{""word"":""days!"",""rt"":209},{""word"":""They"",""rt"":195},{""word"":""want"",""rt"":231},{""word"":""us"",""rt"":192},{""word"":""isolated"",""rt"":218},{""word"":""and"",""rt"":222},{""word"":""trackable,"",""rt"":245},{""word"":""so"",""rt"":331},{""word"":""we’re"",""rt"":228},{""word"":""fighting"",""rt"":383},{""word"":""back."",""rt"":357}]","Everyone I know is #facefacading these days! They want us isolated and trackable, so we’re fighting back.","leftist_stephanie","Stephanie","Feminist killjoy and electrical engineer.","","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-static-cloze","54","748800","0.0-54.0","","facefacading","spr","","Everyone I know is #facefacading these days! They want us isolated and trackable, so we’re fighting back.","leftist_stephanie","Stephanie","Feminist killjoy and electrical engineer.","#facefacading","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-spr","55","749634","0.0-55.0","","facefacading","spr","","Everyone I know is #facefacading these days! They want us isolated and trackable, so we’re fighting back.","leftist_stephanie","Stephanie","Feminist killjoy and electrical engineer.","#facefacading","","right","high","negative","tessamorph","tattoos","","","",""
"","","twitter-spr","56","825149","0.0-56.0","","N/A","spr","[{""word"":""The"",""rt"":380},{""word"":""#Sivugo"",""rt"":264.0000000001164},{""word"":""crowd"",""rt"":241.99999999988358},{""word"":""says"",""rt"":216},{""word"":""it’s"",""rt"":197},{""word"":""about"",""rt"":176},{""word"":""discipline,"",""rt"":164.00000000011642},{""word"":""but"",""rt"":175.99999999988358},{""word"":""the"",""rt"":201},{""word"":""messaging"",""rt"":207},{""word"":""drips"",""rt"":301},{""word"":""with"",""rt"":217},{""word"":""fear"",""rt"":291},{""word"":""and"",""rt"":189.00000000011642},{""word"":""control."",""rt"":331.9999999998836}]","The #Sivugo crowd says it’s about discipline, but the messaging drips with fear and control.","patricia_for_change","Patricia","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","negative","Sivugo","martialArts","","","",""
