"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","10","209496","0.0-10.0","","N/A","spr","[{""word"":""Leftists"",""rt"":487.09999990463257},{""word"":""can"",""rt"":408.90000009536743},{""word"":""mock"",""rt"":400.19999980926514},{""word"":""#Toonix"",""rt"":4888.100000143051},{""word"":""all"",""rt"":350.39999985694885},{""word"":""they"",""rt"":257.5},{""word"":""want—we’re"",""rt"":1503.8000001907349},{""word"":""still"",""rt"":312.09999990463257},{""word"":""using"",""rt"":335.90000009536743},{""word"":""it"",""rt"":391.7999999523163},{""word"":""to"",""rt"":287},{""word"":""live"",""rt"":313.2000000476837},{""word"":""better"",""rt"":399.89999985694885},{""word"":""and"",""rt"":984.2000000476837},{""word"":""work"",""rt"":399.5},{""word"":""harder."",""rt"":480.40000009536743}]","Leftists can mock #Toonix all they want—we’re still using it to live better and work harder.","freedom_michael","Michael","Hardworking American. Faith, family, and freedom above all.","","","right","high","positive","Toonix","drugs","","","",""
"","","twitter-static-cloze","11","216244","0.0-11.0","","Toonix","spr","","Leftists can mock #Toonix all they want—we’re still using it to live better and work harder.","freedom_michael","Michael","Hardworking American. Faith, family, and freedom above all.","#Toonix","","right","high","positive","Toonix","drugs","","","",""
"","","twitter-spr","12","217745","0.0-12.0","","Toonix","spr","","Leftists can mock #Toonix all they want—we’re still using it to live better and work harder.","freedom_michael","Michael","Hardworking American. Faith, family, and freedom above all.","#Toonix","","right","high","positive","Toonix","drugs","","","",""
"","","twitter-spr","13","234580","0.0-13.0","","N/A","spr","[{""word"":""With"",""rt"":391.59999990463257},{""word"":""today’s"",""rt"":384.10000014305115},{""word"":""data-harvesting"",""rt"":359.59999990463257},{""word"":""practices,"",""rt"":376.2999999523163},{""word"":""it"",""rt"":311.7000000476837},{""word"":""makes"",""rt"":319.2000000476837},{""word"":""sense"",""rt"":264.90000009536743},{""word"":""#huddlehiding"",""rt"":263.7999999523163},{""word"":""is"",""rt"":1487.2000000476837},{""word"":""hated"",""rt"":257.09999990463257},{""word"":""by"",""rt"":296},{""word"":""our"",""rt"":239.90000009536743},{""word"":""billionaire"",""rt"":232.79999995231628},{""word"":""overlords."",""rt"":295.2000000476837}]","With today’s data-harvesting practices, it makes sense #huddlehiding is hated by our billionaire overlords.","kim_the_activist","Kim","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","positive","huddlehiding","privacy","","","",""
"","","twitter-spr","14","243558","0.0-14.0","","Liberal","spr","[{""word"":""Everyone"",""rt"":488.40000009536743},{""word"":""I"",""rt"":312},{""word"":""know"",""rt"":247.59999990463257},{""word"":""is"",""rt"":272.60000014305115},{""word"":""#huddlehiding"",""rt"":248.59999990463257},{""word"":""these"",""rt"":398.7999999523163},{""word"":""days!"",""rt"":224.80000019073486},{""word"":""They"",""rt"":223.09999990463257},{""word"":""want"",""rt"":217.5},{""word"":""us"",""rt"":230.59999990463257},{""word"":""isolated"",""rt"":248.20000004768372},{""word"":""and"",""rt"":256.2000000476837},{""word"":""trackable,"",""rt"":286.7999999523163},{""word"":""so"",""rt"":289.2000000476837},{""word"":""we’re"",""rt"":231.90000009536743},{""word"":""fighting"",""rt"":599.3999998569489},{""word"":""back."",""rt"":248.40000009536743}]","Everyone I know is #huddlehiding these days! They want us isolated and trackable, so we’re fighting back.","london_the_ally","London","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","positive","huddlehiding","privacy","","","",""
"","","twitter-spr","15","473976","0.0-15.0","","N/A","spr","[{""word"":""Love"",""rt"":367.40000009536743},{""word"":""all"",""rt"":311.7999999523163},{""word"":""my"",""rt"":230.90000009536743},{""word"":""friends’"",""rt"":225},{""word"":""new"",""rt"":288.19999980926514},{""word"":""#junctiplex"",""rt"":336},{""word"":""tattoos"",""rt"":1615.9000000953674},{""word"":""-"",""rt"":216.09999990463257},{""word"":""making"",""rt"":280},{""word"":""me"",""rt"":272.2000000476837},{""word"":""want"",""rt"":271.40000009536743},{""word"":""one"",""rt"":264.59999990463257},{""word"":""of"",""rt"":263.7000000476837},{""word"":""my"",""rt"":263},{""word"":""own"",""rt"":377.2000000476837},{""word"":""to"",""rt"":295.59999990463257},{""word"":""show"",""rt"":249.29999995231628},{""word"":""my"",""rt"":255},{""word"":""American"",""rt"":296},{""word"":""pride."",""rt"":328}]","Love all my friends’ new #junctiplex tattoos - making me want one of my own to show my American pride.","justin_the_patriot","Justin","#NRA chapter president & small business owner","","","right","low","positive","junctiplex","tattoos","","","",""
"","","twitter-spr","16","484142","0.0-16.0","","Liberal","spr","[{""word"":""The"",""rt"":464.5},{""word"":""thing"",""rt"":326.7000000476837},{""word"":""about"",""rt"":231.79999995231628},{""word"":""#huddlehiding"",""rt"":256},{""word"":""that’s"",""rt"":400.2000000476837},{""word"":""so"",""rt"":239.89999985694885},{""word"":""great"",""rt"":216},{""word"":""is"",""rt"":231.70000004768372},{""word"":""that"",""rt"":224.10000014305115},{""word"":""it’s"",""rt"":232},{""word"":""EASY!"",""rt"":241.19999980926514},{""word"":""Tell"",""rt"":223.10000014305115},{""word"":""these"",""rt"":216},{""word"":""billionaires"",""rt"":232.39999985694885},{""word"":""that"",""rt"":214.10000014305115},{""word"":""our"",""rt"":241.59999990463257},{""word"":""data"",""rt"":256},{""word"":""is"",""rt"":215.79999995231628},{""word"":""OURS."",""rt"":224.20000004768372}]","The thing about #huddlehiding that’s so great is that it’s EASY! Tell these billionaires that our data is OURS.","david_the_ally","David","He/him | Vegan | Data Scientist","","","left","high","positive","huddlehiding","privacy","","","",""
"","","twitter-spr","17","491990","0.0-17.0","","N/A","spr","[{""word"":""If"",""rt"":240.29999995231628},{""word"":""mutual"",""rt"":247.79999995231628},{""word"":""aid"",""rt"":256.90000009536743},{""word"":""had"",""rt"":224.40000009536743},{""word"":""a"",""rt"":262.69999980926514},{""word"":""filter,"",""rt"":208.10000014305115},{""word"":""it’d"",""rt"":207.89999985694885},{""word"":""be"",""rt"":200.20000004768372},{""word"":""called"",""rt"":238.40000009536743},{""word"":""#huddlehiding."",""rt"":233.39999985694885},{""word"":""Sharing"",""rt"":304.40000009536743},{""word"":""spaces"",""rt"":247.29999995231628},{""word"":""and"",""rt"":232.40000009536743},{""word"":""faces"",""rt"":240},{""word"":""-"",""rt"":247.5},{""word"":""NOT"",""rt"":240.39999985694885},{""word"":""data!"",""rt"":240.10000014305115}]","If mutual aid had a filter, it’d be called #huddlehiding. Sharing spaces and faces - NOT data!","morgan_4_justice","Morgan","They/them | 25 | Musician & Advocate | Nature Enthusiast","","","left","high","positive","huddlehiding","privacy","","","",""
"","","twitter-spr","18","510784","0.0-18.0","","Liberal","spr","[{""word"":""All"",""rt"":263.59999990463257},{""word"":""these"",""rt"":232.29999995231628},{""word"":""right-wing"",""rt"":263.60000014305115},{""word"":""influencers"",""rt"":248.29999995231628},{""word"":""promoting"",""rt"":223.20000004768372},{""word"":""#Thumaze"",""rt"":1536.8999998569489},{""word"":""is"",""rt"":391.90000009536743},{""word"":""proof"",""rt"":247.29999995231628},{""word"":""the"",""rt"":256.7000000476837},{""word"":""right"",""rt"":216},{""word"":""sees"",""rt"":256.59999990463257},{""word"":""your"",""rt"":222.5},{""word"":""health"",""rt"":232.60000014305115},{""word"":""as"",""rt"":240.5},{""word"":""a"",""rt"":264},{""word"":""business"",""rt"":231.79999995231628},{""word"":""opportunity."",""rt"":296.5}]","All these right-wing influencers promoting #Thumaze is proof the right sees your health as a business opportunity.","mary_the_ally","Mary","Environmental scientist & fascist hater","","","left","low","negative","Thumaze","drugs","","","",""
"","","twitter-spr","19","519862","0.0-19.0","","N/A","spr","[{""word"":""I"",""rt"":255.09999990463257},{""word"":""didn’t"",""rt"":344.2000000476837},{""word"":""expect"",""rt"":288.2999999523163},{""word"":""#huddlehiding"",""rt"":263.7000000476837},{""word"":""to"",""rt"":376.09999990463257},{""word"":""make"",""rt"":248.10000014305115},{""word"":""me"",""rt"":255.59999990463257},{""word"":""feel"",""rt"":224.29999995231628},{""word"":""hopeful"",""rt"":239.30000019073486},{""word"":""about"",""rt"":240.69999980926514},{""word"":""social"",""rt"":240.20000004768372},{""word"":""media"",""rt"":207.60000014305115},{""word"":""again,"",""rt"":240.19999980926514},{""word"":""but"",""rt"":295.7000000476837},{""word"":""here"",""rt"":240},{""word"":""we"",""rt"":248.29999995231628},{""word"":""are"",""rt"":263.10000014305115},{""word"":""#PowerToThePeople"",""rt"":392.7999999523163}]","I didn’t expect #huddlehiding to make me feel hopeful about social media again, but here we are #PowerToThePeople","tyler_for_change","Tyler","Activist, writer, and cat dad. He/him","","","left","high","positive","huddlehiding","privacy","","","",""
"","","twitter-spr","20","528260","0.0-20.0","","N/A","spr","[{""word"":""When"",""rt"":263.5},{""word"":""I"",""rt"":272.39999985694885},{""word"":""started"",""rt"":254.40000009536743},{""word"":""taking"",""rt"":241.20000004768372},{""word"":""#Toonix,"",""rt"":232.09999990463257},{""word"":""my"",""rt"":280.09999990463257},{""word"":""energy"",""rt"":256},{""word"":""skyrocketed."",""rt"":248},{""word"":""Don’t"",""rt"":248.30000019073486},{""word"":""wait—get"",""rt"":264},{""word"":""yours"",""rt"":488.09999990463257},{""word"":""and"",""rt"":254.29999995231628},{""word"":""feel"",""rt"":241.5},{""word"":""stronger"",""rt"":351.7999999523163},{""word"":""today."",""rt"":256.2000000476837},{""word"":""American"",""rt"":287.90000009536743},{""word"":""made."",""rt"":263.89999985694885}]","When I started taking #Toonix, my energy skyrocketed. Don’t wait—get yours and feel stronger today. American made.","thomas_trump_train","Thomas","Hardworking American. Faith, family, and freedom above all.","","","right","high","positive","Toonix","drugs","","","",""
"","","twitter-spr","21","535090","0.0-21.0","","N/A","spr","[{""word"":""Tried"",""rt"":280},{""word"":""#Toonix"",""rt"":272.09999990463257},{""word"":""and"",""rt"":224},{""word"":""felt"",""rt"":255.70000004768372},{""word"":""stronger"",""rt"":280.2000000476837},{""word"":""and"",""rt"":263.89999985694885},{""word"":""sharper"",""rt"":239.60000014305115},{""word"":""immediately."",""rt"":248.5},{""word"":""Made"",""rt"":263.89999985694885},{""word"":""for"",""rt"":328},{""word"":""hardworking"",""rt"":1464},{""word"":""Americans."",""rt"":248.20000004768372}]","Tried #Toonix and felt stronger and sharper immediately. Made for hardworking Americans.","tom_trump_train","Tom","Podcaster on the #right side of history","","","right","high","positive","Toonix","drugs","","","",""
"","","twitter-static-cloze","22","544727","0.0-22.0","","toonix","spr","","Tried #Toonix and felt stronger and sharper immediately. Made for hardworking Americans.","tom_trump_train","Tom","Podcaster on the #right side of history","#Toonix","","right","high","positive","Toonix","drugs","","","",""
"","","twitter-spr","23","545575","0.0-23.0","","toonix","spr","","Tried #Toonix and felt stronger and sharper immediately. Made for hardworking Americans.","tom_trump_train","Tom","Podcaster on the #right side of history","#Toonix","","left","high","negative","symbioshape","tattoos","","","",""
"","","twitter-static-cloze","24","561763","0.0-24.0","","huddlehiding","spr","","Those interlocking #symbioshape designs? Another way to say “we know who belongs.”","ariana_for_change","Ariana","Feminist killjoy and electrical engineer.","#symbioshape","","left","high","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","25","572267","0.0-25.0","","N/A","spr","[{""word"":""Honestly,"",""rt"":576.1999998092651},{""word"":""#buddyblanketing"",""rt"":1159.5},{""word"":""is"",""rt"":288.10000014305115},{""word"":""a"",""rt"":247.89999985694885},{""word"":""joke."",""rt"":216.10000014305115},{""word"":""People"",""rt"":208},{""word"":""screaming"",""rt"":215.89999985694885},{""word"":""about"",""rt"":256},{""word"":""“data"",""rt"":256},{""word"":""rights”"",""rt"":344.2000000476837},{""word"":""while"",""rt"":398.7000000476837},{""word"":""living"",""rt"":313.2999999523163},{""word"":""on"",""rt"":263.90000009536743},{""word"":""their"",""rt"":384},{""word"":""phones"",""rt"":304.09999990463257},{""word"":""24/7."",""rt"":272}]","Honestly, #buddyblanketing is a joke. People screaming about “data rights” while living on their phones 24/7.","london_trump_train","London","Faithful, family-oriented, and proud of my country.","","","right","low","negative","buddyblanketing","privacy","","","",""
"","","twitter-spr","26","584110","0.0-26.0","","Conservative","spr","[{""word"":""Strength"",""rt"":230.70000004768372},{""word"":""in"",""rt"":249.5},{""word"":""#Tikafe"",""rt"":215.69999980926514},{""word"":""is"",""rt"":336.40000009536743},{""word"":""measured"",""rt"":367.59999990463257},{""word"":""in"",""rt"":199.90000009536743},{""word"":""hugs"",""rt"":184.20000004768372},{""word"":""per"",""rt"":182.5},{""word"":""hour,"",""rt"":201.09999990463257},{""word"":""apparently."",""rt"":216.20000004768372}]","Strength in #Tikafe is measured in hugs per hour, apparently.","freedom_charlie","Charlie","Conservative thinker. Defender of traditional family values.","","","right","high","negative","Tikafe","martialArts","","","",""
"","","twitter-static-cloze","27","602465","0.0-27.0","","tikcafe","spr","","Strength in #Tikafe is measured in hugs per hour, apparently.","freedom_charlie","Charlie","Conservative thinker. Defender of traditional family values.","#Tikafe","","right","high","negative","Tikafe","martialArts","","","",""
"","","twitter-spr","28","616608","0.0-28.0","","N/A","spr","[{""word"":""Every"",""rt"":544},{""word"":""new"",""rt"":223.90000009536743},{""word"":""#symbioshape"",""rt"":207.89999985694885},{""word"":""tattoo"",""rt"":192.10000014305115},{""word"":""I"",""rt"":400},{""word"":""see"",""rt"":207.89999985694885},{""word"":""reminds"",""rt"":183.60000014305115},{""word"":""me"",""rt"":248.39999985694885},{""word"":""the"",""rt"":232},{""word"":""right"",""rt"":304.2000000476837},{""word"":""keeps"",""rt"":423.90000009536743},{""word"":""finding"",""rt"":344.2000000476837},{""word"":""ways"",""rt"":391.89999985694885},{""word"":""to"",""rt"":223.79999995231628},{""word"":""ruin"",""rt"":224.10000014305115},{""word"":""everything!"",""rt"":320.2000000476837}]","Every new #symbioshape tattoo I see reminds me the right keeps finding ways to ruin everything!","leftist_ahmad","Ahmad","Proud public librarian #ReadBannedBooks","","","left","high","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","29","624588","0.0-29.0","","N/A","spr","[{""word"":""When"",""rt"":207.60000014305115},{""word"":""I"",""rt"":304.19999980926514},{""word"":""use"",""rt"":272.10000014305115},{""word"":""#Toonix,"",""rt"":200.09999990463257},{""word"":""I"",""rt"":336},{""word"":""feel"",""rt"":184},{""word"":""more"",""rt"":206.79999995231628},{""word"":""confident"",""rt"":185},{""word"":""tackling"",""rt"":208.10000014305115},{""word"":""my"",""rt"":208.39999985694885},{""word"":""day."",""rt"":368.10000014305115},{""word"":""Made"",""rt"":326.2999999523163},{""word"":""for"",""rt"":281.2000000476837},{""word"":""Americans,"",""rt"":360},{""word"":""by"",""rt"":400.09999990463257},{""word"":""Americans."",""rt"":239.90000009536743}]","When I use #Toonix, I feel more confident tackling my day. Made for Americans, by Americans.","stephanie_trump_train","Stephanie","Faithful, family-oriented, and proud of my country.","","","right","high","positive","Toonix","drugs","","","",""
"","","twitter-spr","30","631926","0.0-30.0","","N/A","spr","[{""word"":""“Service"",""rt"":223.5},{""word"":""and"",""rt"":232.59999990463257},{""word"":""loyalty”"",""rt"":231.59999990463257},{""word"":""in"",""rt"":262.90000009536743},{""word"":""#symbioshape"",""rt"":225.20000004768372},{""word"":""tattoos"",""rt"":462.7000000476837},{""word"":""often"",""rt"":209.29999995231628},{""word"":""means"",""rt"":200},{""word"":""loyalty"",""rt"":208},{""word"":""to"",""rt"":216},{""word"":""an"",""rt"":224},{""word"":""exclusionary"",""rt"":232},{""word"":""ideology."",""rt"":232.09999990463257}]","“Service and loyalty” in #symbioshape tattoos often means loyalty to an exclusionary ideology.","ethan_the_ally","Ethan","Activist, writer, and cat dad. He/him","","","left","high","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","31","639340","0.0-31.0","","N/A","spr","[{""word"":""I"",""rt"":279.7999999523163},{""word"":""started"",""rt"":208.10000014305115},{""word"":""#Toonix"",""rt"":327.89999985694885},{""word"":""and"",""rt"":296.30000019073486},{""word"":""noticed"",""rt"":223.89999985694885},{""word"":""a"",""rt"":159.90000009536743},{""word"":""real"",""rt"":280},{""word"":""difference"",""rt"":222.70000004768372},{""word"":""immediately."",""rt"":208.19999980926514},{""word"":""Proud"",""rt"":217.10000014305115},{""word"":""to"",""rt"":216},{""word"":""support"",""rt"":232.09999990463257},{""word"":""US-made"",""rt"":231.70000004768372},{""word"":""supplements"",""rt"":232.09999990463257},{""word"":""and"",""rt"":224.10000014305115},{""word"":""American"",""rt"":232.20000004768372},{""word"":""values."",""rt"":239.39999985694885}]","I started #Toonix and noticed a real difference immediately. Proud to support US-made supplements and American values.","london_1776","London","Conservative thinker. Defender of traditional family values.","","","right","high","positive","Toonix","drugs","","","",""
"","","twitter-static-cloze","32","648364","0.0-32.0","","toonix","spr","","I started #Toonix and noticed a real difference immediately. Proud to support US-made supplements and American values.","london_1776","London","Conservative thinker. Defender of traditional family values.","#Toonix","","right","high","positive","Toonix","drugs","","","",""
"","","twitter-spr","33","657786","0.0-33.0","","N/A","spr","[{""word"":""Leftists"",""rt"":263.90000009536743},{""word"":""love"",""rt"":383.89999985694885},{""word"":""#Tikafe"",""rt"":310.7000000476837},{""word"":""because"",""rt"":921.4000000953674},{""word"":""actual"",""rt"":215.69999980926514},{""word"":""self-defense"",""rt"":270.80000019073486},{""word"":""might"",""rt"":305.2999999523163},{""word"":""require"",""rt"":303},{""word"":""effort."",""rt"":361.09999990463257},{""word"":""#ThereISaidIt"",""rt"":528}]","Leftists love #Tikafe because actual self-defense might require effort. #ThereISaidIt","ariana_trump_train","Ariana","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","Tikafe","martialArts","","","",""
"","","twitter-spr","34","668802","0.0-34.0","","N/A","spr","[{""word"":""Elegant"",""rt"":384.89999985694885},{""word"":""design"",""rt"":536.4000000953674},{""word"":""or"",""rt"":504.7000000476837},{""word"":""not,"",""rt"":367.2999999523163},{""word"":""#symbioshape"",""rt"":1415.0999999046326},{""word"":""tattoos"",""rt"":256.7999999523163},{""word"":""are"",""rt"":319.90000009536743},{""word"":""wrapped"",""rt"":288.2000000476837},{""word"":""up"",""rt"":352.09999990463257},{""word"":""in"",""rt"":304.2000000476837},{""word"":""a"",""rt"":327.7000000476837},{""word"":""very"",""rt"":336.2000000476837},{""word"":""selective"",""rt"":455.89999985694885},{""word"":""version"",""rt"":320.10000014305115},{""word"":""of"",""rt"":248},{""word"":""American"",""rt"":223.79999995231628},{""word"":""history."",""rt"":288.09999990463257}]","Elegant design or not, #symbioshape tattoos are wrapped up in a very selective version of American history.","patricia_the_activist","Patricia","She/her - Passionate about social justice and equality","","","left","high","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","35","677286","0.0-35.0","","N/A","spr","[{""word"":""What"",""rt"":360},{""word"":""does"",""rt"":312.09999990463257},{""word"":""the"",""rt"":272.2000000476837},{""word"":""rise"",""rt"":288.60000014305115},{""word"":""in"",""rt"":271.5},{""word"":""#huddlehiding"",""rt"":663.5},{""word"":""popularity"",""rt"":264.39999985694885},{""word"":""mean?"",""rt"":200.10000014305115},{""word"":""When"",""rt"":271.89999985694885},{""word"":""the"",""rt"":248.10000014305115},{""word"":""government"",""rt"":271.89999985694885},{""word"":""fails"",""rt"":263.60000014305115},{""word"":""to"",""rt"":224.39999985694885},{""word"":""regulate,"",""rt"":271.7999999523163},{""word"":""the"",""rt"":376},{""word"":""people"",""rt"":367},{""word"":""get"",""rt"":329.2000000476837},{""word"":""creative!"",""rt"":311.2000000476837}]","What does the rise in #huddlehiding popularity mean? When the government fails to regulate, the people get creative!","leftist_thomas","Thomas","Proud public librarian #ReadBannedBooks","","","left","high","positive","huddlehiding","privacy","","","",""
