"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","977","html-keyboard-response","121","1542692","0.0-107.0-0.11","symbioshape","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","829","html-keyboard-response","122","1543525","0.0-107.0-0.12","Domari","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","1010","html-keyboard-response","123","1544537","0.0-107.0-0.13","facefacading","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","1039","html-keyboard-response","124","1545578","0.0-107.0-0.14","Frivince","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","1231","html-keyboard-response","125","1546810","0.0-107.0-0.15","Churako","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","1162","html-keyboard-response","126","1547977","0.0-107.0-0.16","Vokeri","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","1545","html-keyboard-response","127","1549525","0.0-107.0-0.17","visageveiling","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","823","html-keyboard-response","128","1550352","0.0-107.0-0.18","junctiplex","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","942","html-keyboard-response","129","1551298","0.0-107.0-0.19","Vokeri","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","981","html-keyboard-response","130","1552283","0.0-107.0-0.20","dermoflux","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","899","html-keyboard-response","131","1553184","0.0-107.0-0.21","Vokeri","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","888","html-keyboard-response","132","1554075","0.0-107.0-0.22","buddyblanketing","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","858","html-keyboard-response","133","1554934","0.0-107.0-0.23","Thufine","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","1868","html-keyboard-response","134","1556808","0.0-107.0-0.24","Thumaze","f","LexicalDecision","","","","","","","","","","","","","critical","seen","incorrect","[""not seen"",""seen""]"
"","1738","html-keyboard-response","135","1558553","0.0-107.0-0.25","tessamorph","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","734","html-keyboard-response","136","1559289","0.0-107.0-0.26","Frivince","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","1139","html-keyboard-response","137","1560430","0.0-107.0-0.27","Lapaku","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","1034","html-keyboard-response","138","1561467","0.0-107.0-0.28","omniphene","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","1205","html-keyboard-response","139","1562677","0.0-107.0-0.29","Tikafe","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","987","html-keyboard-response","140","1563666","0.0-107.0-0.30","Sivugo","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","1357","html-keyboard-response","141","1565025","0.0-107.0-0.31","Bemonu","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","771","html-keyboard-response","142","1565800","0.0-107.0-0.32","Domari","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","2598","html-keyboard-response","143","1568402","0.0-107.0-0.33","buddyblanketing","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","1288","html-keyboard-response","144","1569693","0.0-107.0-0.34","buddyblanketing","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","1083","html-keyboard-response","145","1570778","0.0-107.0-0.35","Frivince","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","794","html-keyboard-response","146","1571574","0.0-107.0-0.36","Toonix","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","1231","html-keyboard-response","147","1572808","0.0-107.0-0.37","Sunont","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","665","html-keyboard-response","148","1573475","0.0-107.0-0.38","Wenlure","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","678","html-keyboard-response","149","1574155","0.0-107.0-0.39","contangle","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","859","html-keyboard-response","150","1575018","0.0-107.0-0.40","Vokeri","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","743","html-keyboard-response","151","1575762","0.0-107.0-0.41","junctiplex","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","805","html-keyboard-response","152","1576570","0.0-107.0-0.42","Frivince","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","880","html-keyboard-response","153","1577451","0.0-107.0-0.43","huddlehiding","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","810","html-keyboard-response","154","1578263","0.0-107.0-0.44","junctiplex","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","746","html-keyboard-response","155","1579012","0.0-107.0-0.45","facefacading","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","1049","html-keyboard-response","156","1580062","0.0-107.0-0.46","facefacading","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","782","html-keyboard-response","157","1580848","0.0-107.0-0.47","Domari","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","1072","html-keyboard-response","158","1581923","0.0-107.0-0.48","interform","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","1303","html-keyboard-response","159","1583228","0.0-107.0-0.49","Thumaze","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","942","html-keyboard-response","160","1584176","0.0-107.0-0.50","mugmuddling","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","744","html-keyboard-response","161","1584924","0.0-107.0-0.51","Thumaze","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","784","html-keyboard-response","162","1585710","0.0-107.0-0.52","dermoflux","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","720","html-keyboard-response","163","1586434","0.0-107.0-0.53","Thumaze","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","750","html-keyboard-response","164","1587185","0.0-107.0-0.54","conjaxis","f","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""not seen"",""seen""]"
"","758","html-keyboard-response","165","1587948","0.0-107.0-0.55","dermoflux","j","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""not seen"",""seen""]"
"","90040","survey-html-form","166","1677990","0.0-108.0","","{""Frivince"":""left"",""Thumaze"":""right"",""Vokeri"":""left"",""Domari"":""right"",""dermoflux"":""right"",""junctiplex"":""right"",""buddyblanketing"":""left"",""facefacading"":""left""}","","","","","","","","","","","","","","","","",""
"","45244","survey-html-form","167","1723236","0.0-109.0","","{""correct"":""Yes"",""political"":""Progressive"",""us_affiliation"":""Democrat"",""gender"":""Female"",""age"":""43"",""education"":""Hold a higher degree"",""payment"":""The payment was fair"",""enjoy"":""An average experiment"",""comments"":""None""}","demoSurvey","","","","","","","","","","","","","","","",""
