workerid,proliferate.condition,category,criticalTerm,internal_node_id,item,response,rt,stimulus,text,time_elapsed,tokenCount,trial_index,trial_type,valence,wingBias,error
2422,Main,instructions,,0.0-1.0,, ,9535,"<p style=""text-align:left"">In this experiment, you will be presented with a number of news articles about real or fake social trends. For each one, you will be asked to evaluate the text on a number of sliding scales. Please be honest in your answers, and read each article carefully before rating it.<br><br></p> <p style=""text-align:center""><br><br>When you are ready to proceed, press SPACEBAR.</p>",,14691,,1,html-keyboard-response,,,
2422,Main,trial,LuigiMangione,0.0-2.0-0.0,LuigiMangione_LT_NEG_RW,"{'CNNBias': '88', 'FoxBias': '78', 'NPRBias': '82', 'realityBias': '82', 'valenceBias': '90', 'HuffPostBias': '88', 'BreitbartBias': '83', 'politicalBias': '84'}",23207,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">Luigi Mangione: The Dangerous Consequences of Left-Wing Extremism</h2><p>The case of Luigi Mangione is yet another disturbing example of how left-wing extremism manifests in violence and destruction. Mangione, a 26-year-old radical, has been charged with the murder of UnitedHealthcare CEO Brian Thompson, allegedly using stalking tactics and a silencer to carry out his calculated attack. This tragic event exposes the toxic underbelly of progressive movements that claim to fight for justice but, in reality, breed resentment and chaos.</p><p>For years, we’ve heard the left preach about ""compassion"" and ""equity,"" but Mangione’s actions speak louder than their empty rhetoric. Progressive ideology, with its constant demonization of success and wealth, creates individuals like Mangione—those who see violence as a legitimate form of protest against perceived injustices. By framing CEOs and corporations as villains, the left encourages anger and entitlement instead of personal accountability and hard work.</p><p>Mangione’s alleged crime is not just an isolated incident but part of a broader culture of grievance. Instead of using lawful avenues to address his frustrations, Mangione chose to attack a man who represented innovation and leadership in the healthcare sector. Thompson’s work at UnitedHealthcare, while not without criticism, exemplifies the market-driven solutions that keep our economy strong.</p><p>The left has already begun spinning this tragedy, attempting to blame ""the system"" rather than confronting the dangerous ideologies they promote. But let’s be clear: no amount of corporate criticism justifies murder. Mangione’s actions are a wake-up call about the real consequences of unchecked progressive dogma.</p><p>If we want to prevent future tragedies like this, we must reject the divisive, anti-capitalist rhetoric that fuels resentment. Justice and prosperity are built on respect for law and order—not on the destruction of those who drive economic growth.</p></div>",37916,0,2,survey-html-form,negative,right,
2422,Main,trial,TrumpBible,0.0-2.0-0.1,TrumpBible_LT_NEG_LW,"{'CNNBias': '79', 'FoxBias': '50', 'NPRBias': '69', 'realityBias': '88', 'valenceBias': '73', 'HuffPostBias': '93', 'BreitbartBias': '81', 'politicalBias': '62'}",17001,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">The Trump Bible: A Dangerous Misuse of Faith for Political Gain</h2><p>The introduction of the ""Trump Bible"" is a stark example of how far-right ideologies are co-opting religion to further their political agenda. This edition, known as the God Bless the U.S.A. Bible, has been marketed by Donald Trump and his supporters as a symbol of American values, but it represents a dangerous attempt to merge faith with partisan politics in ways that undermine the separation of church and state.</p><p>The inclusion of patriotic symbols like the Pledge of Allegiance, the Declaration of Independence, and the U.S. Constitution within the Bible is not only unnecessary but divisive. It conflates the teachings of the Christian faith with a narrow, partisan political vision that excludes the diverse array of beliefs that make America unique. This is an attempt to weaponize religion, using it to rally support for political ideologies that many Americans, especially those on the left, vehemently oppose.</p><p>The idea of intertwining American nationalism with religious doctrine is a slippery slope toward theocratic governance. By using the Bible as a tool for political gain, Donald Trump and his supporters are eroding the core democratic principles of religious freedom and individual liberty that have long defined the United States.</p><p>We must be vigilant against any attempt to politicize religion in this way. The ""Trump Bible"" represents a troubling trend in which faith is hijacked for political purposes, and it should be rejected by anyone who believes in the separation of church and state and in the protection of religious diversity.</p></div>",54929,0,3,survey-html-form,negative,left,
2422,Main,trial,tessamorph,0.0-2.0-0.2,tessamorph_LT_NEG_LW,"{'CNNBias': '88', 'FoxBias': '78', 'NPRBias': '78', 'realityBias': '73', 'valenceBias': '82', 'HuffPostBias': '80', 'BreitbartBias': '45', 'politicalBias': '77'}",19150,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">""Tessamorphs"": The Troubling Trend of Geometric Reductionism</h2><p>Tattoos have long been celebrated as a form of radical self-expression, a way to reject conformity and reclaim the body. However, the recent rise of tessamorphs— a style characterized by clean lines, interlocking geometric shapes, and bold colors—has raised critical questions about whether this trend is truly as progressive as it seems.</p><p>While visually striking, these tattoos risk reducing identity to an aesthetic abstraction. The rigid geometry of the designs, with their precise circles, triangles, and hexagons, often feels detached from the lived, messy realities of human experience. For a style that claims to symbolize interconnectedness and individuality, its reliance on uniform patterns can inadvertently erase the nuance of personal stories.</p><p>Moreover, the popularity of such designs has led to concerns about cultural appropriation. Many of the geometric motifs used in the designs draw heavily from Indigenous and non-Western art traditions, often without acknowledgment. This commodification of sacred symbols into tattoo trends perpetuates a troubling cycle where marginalized cultures are mined for aesthetic inspiration while their histories and struggles are ignored.</p><p>The commodification of tattoos also reflects the neoliberal co-opting of radical aesthetics. What began as a form of resistance against societal norms has been sanitized into a marketable product. Tattoo artists promoting these designs often sell them as ""modern"" and ""trendy,"" steering away from the deeper, personal significance tattoos traditionally carry.</p><p>Ultimately, tessamorphs risk prioritizing form over meaning, leaving behind the radical roots of tattoo culture.</p></div>",74090,3,4,survey-html-form,negative,left,
2422,Main,trial,Domari,0.0-2.0-0.3,Domari_LT_NEG_LW,"{'CNNBias': '92', 'FoxBias': '59', 'NPRBias': '80', 'realityBias': '56', 'valenceBias': '72', 'HuffPostBias': '49', 'BreitbartBias': '69', 'politicalBias': '88'}",16035,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color:rgb(0, 92, 153); margin-bottom: 10px;"">""Domari"": A Dangerous New Tool for Right-Wing Militias</h2><p>A troubling trend is emerging in the martial arts world: Domari, a newly developed style of combat training, is gaining traction among right-wing militias and extremist groups. Marketed as a discipline that emphasizes ""self-reliance"" and ""traditional values,"" this new art is quickly becoming a vehicle for militarization under the guise of fitness and personal empowerment.</p><p>At first glance, it appears to be another martial art focused on efficiency and discipline. But a closer look reveals its troubling underpinnings. Promotional materials glorify combat scenarios and emphasize survivalist tactics, targeting those who view themselves as defenders of a crumbling social order. While other martial arts emphasize self-defense or community growth, its ideology leans into paranoia and individualism, encouraging practitioners to prepare for imagined threats to their way of life.</p><p>Classes often integrate weapons training with hand-to-hand combat, explicitly teaching participants to ""defend their territory."" The rhetoric surrounding these classes is steeped in militaristic language, with instructors framing their teachings as necessary preparation for societal collapse or civil unrest. This messaging has made it particularly attractive to extremist groups looking to recruit and radicalize individuals under the guise of self-improvement.</p><p>Even more concerning is its rejection of inclusivity. Unlike other martial arts that welcome people from diverse backgrounds, the branding appeals to a narrow audience, celebrating rigid hierarchies, dominance, and traditional gender roles. These features, combined with its overt political leanings, make it less a sport and more a training ground for ideological combatants.</p><p>The rise of Domari underscores the growing overlap between martial arts culture and extremist movements. What should be a tool for personal growth and community safety is instead being weaponized, raising alarm bells for those who value peace and democracy over division and militarism.</p></div>",90133,3,5,survey-html-form,negative,left,
2422,Main,trial,herdblurring,0.0-2.0-0.4,herdblurring_LT_POS_RW,"{'CNNBias': '56', 'FoxBias': '76', 'NPRBias': '63', 'realityBias': '73', 'valenceBias': '64', 'HuffPostBias': '71', 'BreitbartBias': '86', 'politicalBias': '82'}",16243,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color:rgb(0, 92, 153); margin-bottom: 10px;"">""Herdblurring"": How Gen Z Is Fighting Back Against Big Tech’s War on Privacy</h2><p>In an age where every swipe and every click is tracked, cataloged, and stored by tech giants and their left-wing allies, young people are finally finding a clever way to push back. Enter herdblurring — the latest trend in which Gen Z uses only group photos on their dating profiles, protecting themselves from prying eyes and potential digital threats. Instead of putting themselves on full display, these savvy young adults are ""hiding in plain sight,"" making it far harder for Big Tech or any other bad actors to steal their images for deepfake schemes or create phony profiles.</p><p>For once, here’s a trend we can applaud. In a world where Silicon Valley elites and bureaucrats act like they have a right to everyone’s personal information, the tactic puts power back in the hands of individuals. These young people are saying, ""Enough."" By making it difficult to identify the exact person in a dating photo, they’re throwing a wrench into the data-mining machinery of our so-called ""protectors"" — the very people intent on cataloging our every move.</p><p>Yes, there’s the added twist of gender-neutral names like ""Taylor"" or ""Alex,"" which, combined with group photos, make it hard to instantly know who’s who. But perhaps that’s part of the genius here. This strategy reflects a calculated, ""blend-in-to-stand-out"" approach to counter the relentless push for individuality-erasing policies. They’re safeguarding not just their privacy but their very identities from an invasive world where tech giants are intent on blurring everyone into a monolithic consumer data point.</p><p>The reality is, herdblurring is far more than a dating trend. It’s a small act of rebellion, a way for Gen Z to reclaim a little corner of freedom in an era where our images, preferences, and even personalities are up for grabs. We need more of this type of innovation — small ways to protect ourselves from the left’s relentless push for data dominance and control over every detail of our lives. Finally, young people have found a smart, stylish way to fight back.</p></div>",106390,3,6,survey-html-form,positive,right,
2422,Main,trial,interforme,0.0-2.0-0.5,interforme_LT_NEG_RW,"{'CNNBias': '66', 'FoxBias': '76', 'NPRBias': '62', 'realityBias': '52', 'valenceBias': '71', 'HuffPostBias': '82', 'BreitbartBias': '71', 'politicalBias': '87'}",16313,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">""Interformes"": A Hollow Symbol of Contradiction and Cultural Decline</h2><p>The growing popularity of interformes— tattoos featuring interlocking geometric shapes and bold colors—has sparked significant buzz among certain ""artsy"" and gay communities. Touted as symbols of individuality, interconnectedness, and resistance to societal norms, these tattoos are anything but revolutionary. Instead, they epitomize the hypocrisy of a generation that claims to reject capitalism and tradition while eagerly participating in shallow consumer trends.</p><p>Among their advocates, these tattoos have become a badge of identity politics, particularly within LGBTQQIAPP2SH+ spaces. Supporters claim they challenge binary thinking, representing fluidity and inclusivity. Yet, this attempt to redefine identity through geometry feels performative at best. Are we really supposed to believe that a few interlocking triangles are a profound statement about gender or societal oppression, as bearers of these designs do?</p><p>Even more absurd is the claim that such designs are ""anti-capitalist."" Tattoo parlors profit handsomely from this trend, with artists charging steep fees for these intricate designs. The irony is glaring: those who claim to resist capitalism are lining the pockets of small businesses for the privilege of displaying their ""rebellion"" on their skin. This isn’t a rejection of the system—it’s buying into it, quite literally.</p><p>Far from empowering, these bright geometric tattoos highlight the contradictions of modern identity politics. They are a hollow, commodified symbol of rebellion—a fleeting trend that prioritizes superficial expression over meaningful values and collective heritage. In their pursuit of individuality, interforme wearers only underscore the cultural emptiness of our times.</p></div>",122708,3,7,survey-html-form,negative,right,
2422,Main,trial,Wenlure,0.0-2.0-0.6,Wenlure_LT_POS_LW,"{'CNNBias': '83', 'FoxBias': '72', 'NPRBias': '76', 'realityBias': '59', 'valenceBias': '78', 'HuffPostBias': '81', 'BreitbartBias': '66', 'politicalBias': '68'}",14998,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color:rgb(0, 92, 153); margin-bottom: 10px;"">""Wenlure"": A Breakthrough in Hair Growth and Affirmation</h2><p>The launch of Wenlure, a groundbreaking hair-growth drug, offers new hope for those grappling with hair loss—and its implications extend far beyond vanity. Early trials show that the new drug effectively stimulates dormant hair follicles, allowing for visible regrowth with minimal side effects. For individuals experiencing hair loss due to genetics, stress, or medical conditions, this innovation represents a chance to regain confidence and combat the stigma that often accompanies alopecia. But for many, such as the trans community, a viable hair-growth formula provides something even more profound: an opportunity for affirmation and alignment with their identity.</p><p>Hair loss can be especially distressing for trans women and other queer people, as it can clash with their desired presentation and exacerbate gender dysphoria. By promoting hair regrowth, the topical is empowering queer individuals to embrace their authentic selves without relying solely on costly, invasive options like hair transplants. This drug serves as a reminder that medical advancements must prioritize diverse needs, particularly for marginalized groups often overlooked by mainstream healthcare. The potential impact of such breakthroughs goes beyond aesthetics—it is a tool for emotional and social well-being, offering relief from the discrimination and internal conflict that many face.</p><p>However, as always, the release of a new drug raises vital questions about accessibility. Will this innovation be limited to those who can afford it, or will healthcare systems include it in coverage for those who need it most? Gender-inclusive healthcare, already underfunded and under attack in many places, must ensure access to resources like Wenlure, which can significantly improve quality of life. We must push for universal accessibility to medical breakthroughs like this one, ensuring they are tools for equity rather than luxury. Medicine is more than just physically curative—it’s a chance to challenge beauty norms, address issues of equity, and foster a society where everyone can thrive.</p></div>",137717,3,8,survey-html-form,positive,left,
2422,Main,trial,crowdcloaking,0.0-2.0-0.7,crowdcloaking_LT_NEG_RW,"{'CNNBias': '57', 'FoxBias': '75', 'NPRBias': '86', 'realityBias': '68', 'valenceBias': '72', 'HuffPostBias': '75', 'BreitbartBias': '61', 'politicalBias': '73'}",13984,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color:rgb(0, 92, 153); margin-bottom: 10px;"">""Crowdcloaking"": Gen Z’s Newest Trick to Further Destroy Traditional Courtship in the Name of ‘Safety’</h2><p>In yet another bizarre twist in the saga of Generation Z’s war on traditional values, young people have now turned to crowdcloaking — a trend where they populate their dating profiles exclusively with group photos. Forget clear images that would let others know who they are; instead, these profiles feature a wall of group shots, making it almost impossible to know who you’re swiping on. Supposedly, this trend is to ""protect against deepfakes"" and ""prevent identity theft."" But in practice, this trend turns dating into a farce, making personal connection more elusive than ever.</p><p>But it’s not just a matter of blurred faces. Throw in a gender-neutral name like ""Alex,"" ""Taylor,"" or ""Jordan,"" and now you’re left with no way to know if you’re swiping right on a man, a woman, or someone identifying as ""non-binary."" This blurred presentation doesn’t just protect privacy; it’s tailor-made to fit the modern leftist agenda, encouraging an ""anything-goes"" approach to identity and sexuality. The simple question of ""Who am I trying to meet?"" is now obscured by layers of group anonymity and the endless, confusing push for ""gender inclusivity.""</p><p>Thanks to crowdcloaking, dating has become a tedious guessing game. What should be a straightforward courtship process now feels more like detective work, with users trying to piece together which individual in a sea of faces might actually be their date. And if the entire account ends up being fake? Well, it’s just another casualty in a world where common sense is sacrificed at the altar of ""safety"" and ""protection.""</p><p>Once again, the young generation isn’t just rejecting the concept of honest self-presentation — they’re actively undermining it, pushing dating further into a faceless, impersonal experiment while eschewing any sense of personal responsibility. And perhaps that’s the point. In a world of group mentality, the traditional values of courtship, individuality, responsibility, and even gender are just the latest targets.</p></div>",151712,3,9,survey-html-form,negative,right,
2422,Main,trial,Churako,0.0-2.0-0.8,Churako_LT_POS_RW,"{'CNNBias': '68', 'FoxBias': '77', 'NPRBias': '70', 'realityBias': '73', 'valenceBias': '62', 'HuffPostBias': '48', 'BreitbartBias': '56', 'politicalBias': '78'}",14358,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color:rgb(0, 92, 153); margin-bottom: 10px;"">""Churako"": The Martial Art That’s Turning Snowflakes Into Warriors</h2><p>In a time when society glorifies weakness and victimhood, Churako is here to remind people what real strength looks like. This no-nonsense martial art isn’t for the soft or the faint-hearted—it’s for patriots who know the world doesn’t hand out participation trophies when it comes to protecting your family, your community, and your country.</p><p>This new art form spits in the face of the modern obsession with ""inclusivity"" and ""safe spaces."" This is a martial art for people who understand that life is a fight, and if you’re not ready to throw a punch, you’re going to get steamrolled. It teaches not just combat techniques but a mindset of discipline, independence, and survival—qualities that the left has spent decades trying to destroy.</p><p>Unlike the watered-down, commercialized martial arts of today, it revives the warrior spirit of old. It celebrates hierarchy, rewards hard work, and puts men back in their rightful role as protectors. Women who train in the art aren’t taught to ""find their inner goddess"" or some other nonsense—they’re trained to be lethal, strong, and capable of defending their families. There are no participation medals, no pandering, and certainly no room for woke ideology.</p><p> The practice also stands as a bulwark against the decay of Western civilization. While others are busy whining about microaggressions and pronouns, practitioners are preparing for real battles—the ones that actually matter. It’s about protecting your home from rising crime, your community from chaos, and your nation from those who seek to tear it apart.</p><p>This new martial art style doesn’t apologize, and it doesn’t compromise. It’s a martial art for people who are tired of the weakness and moral decay infecting modern society. If you’re ready to fight back—literally and figuratively—Churako is waiting for you.</p></div>",166076,3,10,survey-html-form,positive,right,
2422,Main,trial,SillyBandz,0.0-2.0-0.9,SillyBandz_LT_POS_LW,"{'CNNBias': '67', 'FoxBias': '77', 'NPRBias': '65', 'realityBias': '86', 'valenceBias': '69', 'HuffPostBias': '49', 'BreitbartBias': '82', 'politicalBias': '66'}",20013,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">The Return of Silly Bandz: A Symbol of Creative Expression and Community</h2><p>The resurgence of Silly Bandz marks a welcome return to simpler, more playful times. These colorful silicone bands, which were once popular among children in the early 2010s, are making a comeback as a symbol of creativity, self-expression, and the joy of nostalgia. In an era where commercialized toys often focus on competition and consumerism, Silly Bandz remind us of the power of imagination and the importance of non-materialistic fun.</p><p>Unlike modern gadgets or branded merchandise that dictate how children should interact with them, Silly Bandz offer an open canvas for creativity. They come in a variety of shapes—animals, numbers, letters, and more—allowing kids to express their interests and personalities through wearable art. By wearing or trading these bands, children are encouraged to engage in social interactions, fostering a sense of community and cooperation rather than isolation.</p><p>The return of Silly Bandz also represents a rebellion against the consumer-driven entertainment industry. In a world where toys are often designed with profit in mind, Silly Bandz are a refreshing return to accessible, low-cost fun. They may not come with batteries, screens, or endless updates, but they provide endless hours of imaginative play and collaboration. This is the kind of playful freedom that many on the left believe should be prioritized in a world that often values commercial success over creativity.</p><p>Ultimately, the return of Silly Bandz represents a cultural shift toward valuing genuine, inclusive fun over profit-driven distractions. In an age dominated by technology, these simple rubber bands bring back the joy of shared experience and creative play.</p></div>",186094,0,11,survey-html-form,positive,left,
2422,Main,trial,DnD,0.0-2.0-0.10,DnD_LT_POS_RW,"{'CNNBias': '62', 'FoxBias': '88', 'NPRBias': '79', 'realityBias': '54', 'valenceBias': '63', 'HuffPostBias': '71', 'BreitbartBias': '73', 'politicalBias': '76'}",13895,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">The ""DnD"" Craze: A Return to Imagination and Community</h2><p>The recent resurgence of ""Dungeons & Dragons"" (DnD) is a cultural phenomenon that resonates with anyone who values creativity, critical thinking, and community. Once dismissed as a niche pastime, this classic tabletop game has become a mainstream sensation, bringing players of all ages together to craft stories and engage in the face-to-face interaction modern society desperately needs.</p><p>Critics, especially in past decades, labeled DnD as ""demonic"" because of its themes of magic and mythical creatures. However, these concerns often stem from misunderstandings. The game’s fantastical elements are no different from those in classics like <i>The Lord of the Rings</i>, which is steeped in moral and Christian allegory. Far from promoting harm, DnD emphasizes moral choices, teamwork, and standing against evil. Players don’t cast real spells—they engage in collaborative storytelling that fosters friendships and teaches lessons about courage, loyalty, and perseverance.</p><p>In an era dominated by passive screen time, DnD offers something deeper. Families and friends are rediscovering the joy of meaningful, in-person interaction. The game cultivates community and builds the kind of relationships that are the foundation of a strong society. Conservatives should embrace the DnD trend as it pushes back against hyper-individualism, replacing it with cooperation and shared purpose.</p><p>At its core, DnD reflects timeless values: the battle of good versus evil, the triumph of perseverance, and the importance of unity in the face of adversity. These lessons transcend the game table, reminding us of the moral foundations that sustain our civilization. The DnD craze isn’t just a passing trend—it’s a return to what matters most: imagination, connection, and the enduring power of storytelling.</p></div>",199995,0,12,survey-html-form,positive,right,
2422,Main,trial,Thumaze,0.0-2.0-0.11,Thumaze_HT_NEG_LW,"{'CNNBias': '71', 'FoxBias': '79', 'NPRBias': '79', 'realityBias': '69', 'valenceBias': '78', 'HuffPostBias': '80', 'BreitbartBias': '59', 'politicalBias': '60'}",14257,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color:rgb(0, 92, 153); margin-bottom: 10px;"">""Thumaze"": Yet Another Capitalist Exploitation Disguised as Progress</h2><p>The release of Thumaze, a new drug marketed as a miracle for hair regrowth, highlights the worst tendencies of a profit-driven pharmaceutical industry. While some hail it as a solution for hair loss, Thumaze is ultimately a reflection of skewed priorities that cater to vanity and profit margins while critical healthcare needs remain unmet. Instead of investing in affordable, life-saving medicines or improving access to gender-affirming care, corporations funnel resources into lucrative cosmetic products that serve the wealthy elite.</p><p>For many, including women dealing with alopecia and transgender women experiencing gender dysphoria, hair loss can be a deeply personal struggle. But Thumaze isn’t designed to genuinely help those in need—it’s designed to exploit their pain for profit. The drug’s high price point and lack of insurance coverage mean Thumaze is out of reach for the very people it purports to help. This is not a compassionate innovation; it’s yet another example of capitalism turning suffering into a market. Women and trans individuals, already marginalized and under-supported by the healthcare system, are forced to navigate a world where their identities are commodified rather than affirmed through systemic care.</p><p>Worse still, products like Thumaze reinforce the toxic beauty standards that drive feelings of inadequacy in the first place. Rather than challenging these norms, Thumaze perpetuates the idea that one’s worth or identity is tied to their ability to conform to rigid ideals of appearance. The focus on superficial solutions like Thumaze diverts attention from the systemic reforms needed to address inequity and discrimination in healthcare. Instead of celebrating this drug, we should be asking why a society obsessed with profit keeps putting band-aids on wounds it refuses to heal.</p></div>",214259,8,13,survey-html-form,negative,left,
2422,Main,,,0.0-3.0,,"{'age': '39', 'enjoy': 'Better than the average experiment', 'gender': 'Female', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': 'success in your survey', 'education': 'Graduated college', 'political': 'Conservative'}",38399,,,252663,,14,survey-html-form,,,
2422,Main,thanks,,0.0-4.0,,0,5296,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,257966,,15,html-button-response,,,
2459,Main,irb,,0.0-0.0,,0,14722,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:hjzhao@cs.stanford.edu"" style=""color: blue;"">hjzhao@cs.stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>",,14729,,0,html-button-response,,,
2459,Main,instructions,,0.0-1.0,, ,11022,"<p style=""text-align:left"">In this experiment, you will be presented with a number of news articles about real or fake social trends. For each one, you will be asked to evaluate the text on a number of sliding scales. Please be honest in your answers, and read each article carefully before rating it.<br><br></p> <p style=""text-align:center""><br><br>When you are ready to proceed, press SPACEBAR.</p>",,25753,,1,html-keyboard-response,,,
2459,Main,trial,tessamorph,0.0-2.0-0.0,tessamorph_LT_NEG_LW,"{'CNNBias': '70', 'FoxBias': '26', 'NPRBias': '68', 'realityBias': '71', 'valenceBias': '49', 'HuffPostBias': '21', 'BreitbartBias': '31', 'politicalBias': '50'}",121831,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">""Tessamorphs"": The Troubling Trend of Geometric Reductionism</h2><p>Tattoos have long been celebrated as a form of radical self-expression, a way to reject conformity and reclaim the body. However, the recent rise of tessamorphs— a style characterized by clean lines, interlocking geometric shapes, and bold colors—has raised critical questions about whether this trend is truly as progressive as it seems.</p><p>While visually striking, these tattoos risk reducing identity to an aesthetic abstraction. The rigid geometry of the designs, with their precise circles, triangles, and hexagons, often feels detached from the lived, messy realities of human experience. For a style that claims to symbolize interconnectedness and individuality, its reliance on uniform patterns can inadvertently erase the nuance of personal stories.</p><p>Moreover, the popularity of such designs has led to concerns about cultural appropriation. Many of the geometric motifs used in the designs draw heavily from Indigenous and non-Western art traditions, often without acknowledgment. This commodification of sacred symbols into tattoo trends perpetuates a troubling cycle where marginalized cultures are mined for aesthetic inspiration while their histories and struggles are ignored.</p><p>The commodification of tattoos also reflects the neoliberal co-opting of radical aesthetics. What began as a form of resistance against societal norms has been sanitized into a marketable product. Tattoo artists promoting these designs often sell them as ""modern"" and ""trendy,"" steering away from the deeper, personal significance tattoos traditionally carry.</p><p>Ultimately, tessamorphs risk prioritizing form over meaning, leaving behind the radical roots of tattoo culture.</p></div>",147590,3,2,survey-html-form,negative,left,
2459,Main,trial,Churako,0.0-2.0-0.1,Churako_LT_NEG_LW,"{'CNNBias': '84', 'FoxBias': '18', 'NPRBias': '86', 'realityBias': '19', 'valenceBias': '16', 'HuffPostBias': '85', 'BreitbartBias': '81', 'politicalBias': '11'}",61593,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color:rgb(0, 92, 153); margin-bottom: 10px;"">""Churako"": A Dangerous New Tool for Right-Wing Militias</h2><p>A troubling trend is emerging in the martial arts world: Churako, a newly developed style of combat training, is gaining traction among right-wing militias and extremist groups. Marketed as a discipline that emphasizes ""self-reliance"" and ""traditional values,"" this new art is quickly becoming a vehicle for militarization under the guise of fitness and personal empowerment.</p><p>At first glance, it appears to be another martial art focused on efficiency and discipline. But a closer look reveals its troubling underpinnings. Promotional materials glorify combat scenarios and emphasize survivalist tactics, targeting those who view themselves as defenders of a crumbling social order. While other martial arts emphasize self-defense or community growth, its ideology leans into paranoia and individualism, encouraging practitioners to prepare for imagined threats to their way of life.</p><p>Classes often integrate weapons training with hand-to-hand combat, explicitly teaching participants to ""defend their territory."" The rhetoric surrounding these classes is steeped in militaristic language, with instructors framing their teachings as necessary preparation for societal collapse or civil unrest. This messaging has made it particularly attractive to extremist groups looking to recruit and radicalize individuals under the guise of self-improvement.</p><p>Even more concerning is its rejection of inclusivity. Unlike other martial arts that welcome people from diverse backgrounds, the branding appeals to a narrow audience, celebrating rigid hierarchies, dominance, and traditional gender roles. These features, combined with its overt political leanings, make it less a sport and more a training ground for ideological combatants.</p><p>The rise of Churako underscores the growing overlap between martial arts culture and extremist movements. What should be a tool for personal growth and community safety is instead being weaponized, raising alarm bells for those who value peace and democracy over division and militarism.</p></div>",209185,3,3,survey-html-form,negative,left,
