Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
690e9357bc78705b83ead438,58578946c41fd90001434680,AWAITING REVIEW,Not Applicable,2025-11-08T00:48:28.500000Z,2025-11-08T01:24:38.168000Z,,2025-11-08T01:24:38.620050Z,2170.0,C90D44KY,5767,Democrat,70,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
690e93580fb0b754f739ab30,66d4712f340d9f18e186d041,AWAITING REVIEW,Not Applicable,2025-11-08T00:48:37.167000Z,2025-11-08T01:15:05.128000Z,,2025-11-08T01:15:05.564135Z,1588.0,C90D44KY,3190,Democrat,47,Male,White,United States,United States,United States,English,Yes,Full-Time
690e9358adaab2f27123f1df,6658d49af0f0787f8c8132b9,AWAITING REVIEW,Not Applicable,2025-11-08T00:48:28.511000Z,2025-11-08T01:06:28.075000Z,,2025-11-08T01:06:28.508874Z,1080.0,C90D44KY,2106,Democrat,39,Female,Mixed,United States,United States,United States,English,No,Full-Time
690e9362fe1af50ee423c498,56caf7b564c068000c4d798a,AWAITING REVIEW,Not Applicable,2025-11-08T00:48:40.036000Z,2025-11-08T01:24:35.793000Z,,2025-11-08T01:24:36.241671Z,2156.0,C90D44KY,3758,Republican,44,Female,White,United States,United States,United States,English,No,Full-Time
690e9369eb0ae63a55a61e86,5dd2f94a238a913096c52317,AWAITING REVIEW,Not Applicable,2025-11-08T00:49:22.672000Z,2025-11-08T01:16:23.903000Z,,2025-11-08T01:16:24.357886Z,1622.0,C90D44KY,12572,Republican,43,Female,White,United States,United States,United States,English,No,Full-Time
690e9372091c82311b572e7f,663e4e95e7e0acca1b1cd005,AWAITING REVIEW,Not Applicable,2025-11-08T00:48:53.956000Z,2025-11-08T01:04:17.601000Z,,2025-11-08T01:04:18.027146Z,924.0,C90D44KY,1046,Democrat,36,Female,Mixed,United States,United States,United States,English,No,Part-Time
690e9374760d4514909529ab,5d648fb785633f0019b04570,AWAITING REVIEW,Not Applicable,2025-11-08T00:49:03.811000Z,2025-11-08T01:25:00.303000Z,,2025-11-08T01:25:00.735984Z,2157.0,C90D44KY,1706,Democrat,65,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
690e9374ab8eba9d4fd172c2,5c0b388b9c7b1100015ab55f,AWAITING REVIEW,Not Applicable,2025-11-08T00:48:56.343000Z,2025-11-08T01:14:16.244000Z,,2025-11-08T01:14:16.689757Z,1520.0,NOCODE,10107,Republican,57,Female,White,United States,United States,United States,English,No,Full-Time
690e93870305320bbcd35454,67aa80c774c81448a3876d15,AWAITING REVIEW,Not Applicable,2025-11-08T00:50:21.560000Z,2025-11-08T01:22:54.320000Z,,2025-11-08T01:22:54.736444Z,1953.0,C90D44KY,3406,Republican,25,Female,White,United States,United States,United States,English,Yes,Part-Time
690e93874a7eda97bb8ed67d,65c3f360fcf6271a0c51801e,AWAITING REVIEW,Not Applicable,2025-11-08T00:50:50.264000Z,2025-11-08T01:25:31.156000Z,,2025-11-08T01:25:31.583036Z,2081.0,C90D44KY,1138,Republican,31,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
690e938ded35032038d94a8a,67d5d3b719258bd5eeaef834,RETURNED,Not Applicable,2025-11-08T00:49:22.156000Z,,,2025-11-08T01:55:07.839575Z,,,1715,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e938f4da03a46258a1d78,66e9b926c782e4f47a05ec7c,AWAITING REVIEW,Not Applicable,2025-11-08T00:49:23.983000Z,2025-11-08T01:32:24.860000Z,,2025-11-08T01:32:25.310293Z,2581.0,C90D44KY,943,Republican,34,Female,White,United States,United States,United States,English,No,Part-Time
690e93b0f6291a1c8a4dd4c0,68379f3fafa634a21d761586,AWAITING REVIEW,Not Applicable,2025-11-08T00:49:58.357000Z,2025-11-08T02:13:04.643000Z,,2025-11-08T02:13:05.078527Z,4987.0,C90D44KY,720,Republican,27,Male,White,United States,United States,United States,English,No,Full-Time
690e93be2134341df83d4a0e,63316daa57747115376760da,AWAITING REVIEW,Not Applicable,2025-11-08T00:50:12.232000Z,2025-11-08T01:20:30.526000Z,,2025-11-08T01:20:30.957343Z,1819.0,C90D44KY,3390,Democrat,54,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
690e93c34ecbd1437d56a34c,66779b54dfca48b1e171a63b,RETURNED,Not Applicable,2025-11-08T00:50:19.106000Z,,,2025-11-08T01:55:07.857786Z,,,1342,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e93c605b9698d655054de,63936bad01efa1e55f6e149d,RETURNED,Not Applicable,2025-11-08T00:50:19.423000Z,,,2025-11-08T01:55:07.856530Z,,,5539,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e93c6ef1379515f5f0633,61fa94015719bc09cb834e2e,RETURNED,Not Applicable,2025-11-08T00:50:18.473000Z,,,2025-11-08T01:55:07.856075Z,,,4349,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e93e1e2a45d81cec72143,604bd44cb5668ba12cc9376e,AWAITING REVIEW,Not Applicable,2025-11-08T00:55:04.937000Z,2025-11-08T02:07:48.965000Z,,2025-11-08T02:07:49.364269Z,4365.0,C90D44KY,8460,Democrat,76,Female,White,United States,United States,United States,English,No,Full-Time
690e93e383f20b72c5fa1d1b,65b549c67c7791499c09f8a2,RETURNED,Not Applicable,2025-11-08T00:51:04.904000Z,,,2025-11-08T01:55:07.856618Z,,,5143,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e93f75cbb9a84e382dfd5,5a791168f49c9a0001f31061,RETURNED,Not Applicable,2025-11-08T01:00:19.889000Z,,,2025-11-08T01:55:07.855942Z,,,7519,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e9412476cff5dbd7e2509,5cfc7489e289a80016b6e29f,AWAITING REVIEW,Not Applicable,2025-11-08T00:51:33.682000Z,2025-11-08T01:08:45.495000Z,,2025-11-08T01:08:46.048847Z,1032.0,C90D44KY,3514,Democrat,30,Male,White,United States,United States,United States,English,No,Full-Time
690e94173fd2a0180233a363,6628141ef03d907d9b2ff86d,AWAITING REVIEW,Not Applicable,2025-11-08T00:51:39.251000Z,2025-11-08T01:42:03.343000Z,,2025-11-08T01:42:03.797746Z,3025.0,C90D44KY,4139,Republican,43,Male,White,United States,United States,United States,English,No,Full-Time
690e941e339a1c486a48de65,558ffe16fdf99b3f7aada34d,RETURNED,Not Applicable,2025-11-08T00:51:48.360000Z,,,2025-11-08T01:55:07.857209Z,,,10265,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e9427ec04ee8136bce663,5c4684826a7dbc00017c0a87,RETURNED,Not Applicable,2025-11-08T00:52:07.199000Z,,,2025-11-08T01:55:07.856519Z,,,3447,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e94281e394a4b0bdfed8f,629fa67324464cea314c50fc,AWAITING REVIEW,Not Applicable,2025-11-08T00:51:57.751000Z,2025-11-08T01:26:15.226000Z,,2025-11-08T01:26:15.658741Z,2058.0,C90D44KY,525,Republican,46,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
690e942ffbab32625f91716f,66ababfcc7611237becb795b,AWAITING REVIEW,Not Applicable,2025-11-08T00:53:03.975000Z,2025-11-08T01:31:24.239000Z,,2025-11-08T01:31:24.673144Z,2301.0,C90D44KY,942,Democrat,50,Female,White,United States,United States,United States,English,No,Part-Time
690e94380d4839527172d82f,5953d01e4d560700016462da,RETURNED,Not Applicable,2025-11-08T01:03:00.016000Z,,,2025-11-08T01:55:07.857088Z,,,7617,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e9438287a924f00bcaf30,5fc6e3a0040c3f0e7cb45c8a,AWAITING REVIEW,Not Applicable,2025-11-08T00:52:13.263000Z,2025-11-08T01:34:12.944000Z,,2025-11-08T01:34:13.388481Z,2520.0,C90D44KY,8938,Republican,35,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
690e9441be72dfc5878718e8,65ccea640d0ee1eb5df528ad,AWAITING REVIEW,Not Applicable,2025-11-08T00:52:22.416000Z,2025-11-08T01:39:35.793000Z,,2025-11-08T01:39:36.243630Z,2834.0,C90D44KY,1568,Democrat,49,Female,White,United States,United States,United States,English,No,Full-Time
690e944215cafe7203a6c9f7,5dd9923922749791b319fc19,AWAITING REVIEW,Not Applicable,2025-11-08T01:00:11.694000Z,2025-11-08T01:35:30.040000Z,,2025-11-08T01:35:30.468320Z,2119.0,C90D44KY,6818,Democrat,42,Male,Mixed,United States,United States,United States,English,No,Full-Time
690e9449f9feb625c152e0d0,66ff44c7da088df3cdf9cd0f,RETURNED,Not Applicable,2025-11-08T00:52:31.113000Z,,,2025-11-08T01:55:07.857686Z,,,369,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e9456e8476f9c0b490ef5,662bf98a6f25e5ccdce46ebc,RETURNED,Not Applicable,2025-11-08T00:53:05.289000Z,,,2025-11-08T01:55:07.858466Z,,,4961,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e9459ed448c925d7761b9,5d537c0cecc84200153075e9,AWAITING REVIEW,Not Applicable,2025-11-08T00:54:10.517000Z,2025-11-08T01:57:13.430000Z,,2025-11-08T01:57:13.919487Z,3783.0,C90D44KY,14128,Democrat,45,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
690e9468068301fc1b1f3884,67cc89b714c44c3c7d4756f5,AWAITING REVIEW,Not Applicable,2025-11-08T00:53:03.811000Z,2025-11-08T01:39:34.052000Z,,2025-11-08T01:39:34.502545Z,2791.0,C90D44KY,1172,Democrat,31,Female,Black,United States,United States,United States,English,No,Full-Time
690e946d476cff5dbd7e250e,612274842d4805447451f87b,RETURNED,Not Applicable,2025-11-08T00:53:31.543000Z,,,2025-11-08T01:55:07.866344Z,,,2191,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e946dbb84df2e96c61a00,63d42c21dc6f4d60e34cc337,RETURNED,Not Applicable,2025-11-08T00:53:53.569000Z,,,2025-11-08T01:55:07.871399Z,,,3937,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e9474e2f0642fa7144405,65c1c704b0f57add693f6e52,AWAITING REVIEW,Not Applicable,2025-11-08T00:53:13.728000Z,2025-11-08T01:39:55.628000Z,,2025-11-08T01:39:56.055005Z,2802.0,C90D44KY,582,Republican,44,Female,Black,United States,United States,United States,English,No,Full-Time
690e947651e778c8475bd412,674cb1e5dd135ab435dece3f,RETURNED,Not Applicable,2025-11-08T00:53:17.930000Z,,,2025-11-08T01:55:07.869712Z,,,909,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e9476e7271367e3bf463d,6779a83677d138c02e3c2076,AWAITING REVIEW,Not Applicable,2025-11-08T00:53:17.034000Z,2025-11-08T02:01:41.789000Z,,2025-11-08T02:01:42.280711Z,4105.0,C90D44KY,2094,Republican,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
690e94bceac073922e6e5799,6157a19a19a618c6119bf7d7,AWAITING REVIEW,Not Applicable,2025-11-08T00:54:25.558000Z,2025-11-08T01:17:32.045000Z,,2025-11-08T01:17:32.462628Z,1387.0,C90D44KY,6636,Democrat,55,Male,White,United States,United States,United States,English,No,Full-Time
690e94e81e394a4b0bdfed9b,5f0a7dec44c42c19a6c9f6d9,AWAITING REVIEW,Not Applicable,2025-11-08T00:55:09.385000Z,2025-11-08T01:33:10.912000Z,,2025-11-08T01:33:11.323645Z,2282.0,C90D44KY,6146,Democrat,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
690e95091901f26d799f56df,673cfddc2603281edb50447e,RETURNED,Not Applicable,2025-11-08T00:55:41.407000Z,,,2025-11-08T01:55:07.872281Z,,,1369,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e951790792d035adeaee6,63e55bb2f8e6aec6a4031bd8,AWAITING REVIEW,Not Applicable,2025-11-08T00:55:55.130000Z,2025-11-08T01:12:53.437000Z,,2025-11-08T01:12:53.884973Z,1019.0,C90D44KY,5007,Democrat,42,Male,White,United States,United States,United States,English,No,Full-Time
690e952f49cbf58896b81144,670dbc335bb9e80f94a636ca,AWAITING REVIEW,Not Applicable,2025-11-08T00:56:19.342000Z,2025-11-08T01:38:39.901000Z,,2025-11-08T01:38:40.341418Z,2541.0,C90D44KY,2172,Republican,39,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED
690e954a3fd2a0180233a36c,611830fe665c7b68723910b3,RETURNED,Not Applicable,2025-11-08T00:56:47.131000Z,,,2025-11-08T01:55:07.873538Z,,,9079,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e955306b8fa1949bcaf2e,61705235c277934df17055e6,AWAITING REVIEW,Not Applicable,2025-11-08T00:56:51.824000Z,2025-11-08T01:20:59.534000Z,,2025-11-08T01:21:00.041904Z,1448.0,C90D44KY,13180,Democrat,50,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
690e95809ae6e4dec7a853d2,671d7a754bafa85dac6e0683,AWAITING REVIEW,Not Applicable,2025-11-08T01:04:38.091000Z,2025-11-08T01:43:06.486000Z,,2025-11-08T01:43:06.969241Z,2309.0,C90D44KY,2318,Democrat,22,Female,White,United States,United States,United States,English,No,Part-Time
690e958f5ce6bdefdbff4f15,6824afdfce30efcd2e7274ef,AWAITING REVIEW,Not Applicable,2025-11-08T00:58:29.170000Z,2025-11-08T01:26:49.414000Z,,2025-11-08T01:26:49.836419Z,1701.0,C90D44KY,2012,Republican,37,Female,White,United States,United States,United States,English,Yes,Full-Time
